calib_id,sigma_range,sigma_encoder,window_size,est_cj_x,est_cj_y,cj_x,cj_y,cov_00,cov_01,cov_10,cov_11,movement_low,movement_high,n_outer,n_inner,n_limbs
4,0.001,0.0009,10,-1.9473929363788575e-06,9.877573231065233e-07,-0.01,0.01,1.661996961986365e-07,-8.493162159942932e-08,-8.493162159942932e-08,3.863666092111507e-07,-1.5707963267948966,1.5707963267948966,2,5,8
5,0.001,0.0009,10,-4.229049859942086e-06,9.277259225786393e-07,-0.01,0.01,1.445616882312651e-07,-4.773007271208801e-08,-4.773007271208801e-08,4.143941924644394e-07,-1.5707963267948966,1.5707963267948966,2,5,8
6,0.001,0.0009,10,-3.4730538448588805e-06,1.6674804713734627e-06,-0.01,0.01,1.5277575411091385e-07,-3.623781422330841e-08,-3.623781422330841e-08,3.4381360996080935e-07,-1.5707963267948966,1.5707963267948966,2,5,8
0,0.001,0.0009,10,-3.5427026923973203e-06,-1.5321397271516338e-07,-0.01,0.01,1.4313360535870788e-07,-3.4517765560974105e-08,-3.4517765560974105e-08,3.9817915285570654e-07,-1.5707963267948966,1.5707963267948966,2,5,8
1,0.001,0.0009,10,-2.3952102853050037e-06,-8.785572208234977e-07,-0.01,0.01,1.5589195981673864e-07,-9.556146502522097e-08,-9.556146502522097e-08,4.777165751370464e-07,-1.5707963267948966,1.5707963267948966,2,5,8
2,0.001,0.0009,10,-2.9201296681480316e-06,9.073064665142951e-07,-0.01,0.01,1.5739055098105552e-07,2.074362126901681e-08,2.074362126901681e-08,3.073606981110721e-07,-1.5707963267948966,1.5707963267948966,2,5,8
3,0.001,0.0009,10,-2.035790067606359e-06,2.595684373154112e-06,-0.01,0.01,1.5974425694535093e-07,4.210302901664652e-08,4.210302901664652e-08,3.228951397842432e-07,-1.5707963267948966,1.5707963267948966,2,5,8
4,0.001,0.0009,10,-1.6113974991151767e-06,1.2544325084267767e-06,-0.01,0.01,1.8142529290808946e-07,-1.1273552249115589e-07,-1.1273552249115589e-07,4.0166119832958107e-07,-1.5707963267948966,1.5707963267948966,2,5,8
5,0.001,0.0009,10,-3.8321466630201455e-06,8.771955799491336e-07,-0.01,0.01,1.474234394725316e-07,-5.463600443484374e-08,-5.463600443484374e-08,4.103420044930368e-07,-1.5707963267948966,1.5707963267948966,2,5,8
6,0.001,0.0009,10,-3.4120077419970837e-06,1.7345087216257435e-06,-0.01,0.01,1.5681802622828672e-07,-3.494443190220807e-08,-3.494443190220807e-08,3.2411278324685906e-07,-1.5707963267948966,1.5707963267948966,2,5,8
0,0.001,0.0009,10,-4.5097478231499135e-06,9.386349374259435e-07,-0.01,0.01,1.5726933552122064e-07,-1.7585073485890552e-08,-1.7585073485890552e-08,3.052904870787215e-07,-1.5707963267948966,1.5707963267948966,2,5,8
1,0.001,0.0009,10,-2.7539774289791863e-06,3.8170092964851835e-08,-0.01,0.01,1.632032621978034e-07,-5.0918846796017435e-08,-5.0918846796017435e-08,3.238179736006863e-07,-1.5707963267948966,1.5707963267948966,2,5,8
2,0.001,0.0009,10,-3.4733771738648373e-06,5.986491774387932e-07,-0.01,0.01,1.422558836025444e-07,3.243670111569691e-08,3.243670111569691e-08,4.0157551377212607e-07,-1.5707963267948966,1.5707963267948966,2,5,8
3,0.001,0.0009,10,-2.167401007234726e-06,2.635988172638084e-06,-0.01,0.01,1.6066952542986424e-07,4.1366783480067136e-08,4.1366783480067136e-08,3.183449755185241e-07,-1.5707963267948966,1.5707963267948966,2,5,8
4,0.001,0.0009,10,-1.777719305030773e-06,2.3752995766584056e-06,-0.01,0.01,1.6502822568027628e-07,-4.930152723159706e-08,-4.930152723159706e-08,3.146434309326967e-07,-1.5707963267948966,1.5707963267948966,2,5,8
5,0.001,0.0009,10,-3.3676820319277485e-06,1.5060220781090192e-06,-0.01,0.01,1.6326899040586478e-07,-5.291998610939344e-08,-5.291998610939344e-08,3.2681740360656915e-07,-1.5707963267948966,1.5707963267948966,2,5,8
6,0.001,0.0009,10,-3.4154312019797947e-06,1.0318145269290126e-06,-0.01,0.01,1.5843161823581518e-07,-7.38148116594248e-08,-7.38148116594248e-08,3.939286473323839e-07,-1.5707963267948966,1.5707963267948966,2,5,8
0,0.001,0.0009,10,-5.238914052490839e-06,1.7644997222808658e-06,-0.01,0.01,1.7284346339322895e-07,3.7449054480200253e-11,3.7449054480200253e-11,2.559730454181302e-07,-1.5707963267948966,1.5707963267948966,2,5,8
1,0.001,0.0009,10,-3.290522092026212e-06,9.489307235818003e-07,-0.01,0.01,1.7749213616943889e-07,-1.898512548761602e-08,-1.898512548761602e-08,2.517821834965576e-07,-1.5707963267948966,1.5707963267948966,2,5,8
2,0.001,0.0009,10,-3.6383136687448287e-06,4.755981068657865e-08,-0.01,0.01,1.2687477986209703e-07,2.179950658592249e-08,2.179950658592249e-08,5.689998318149306e-07,-1.5707963267948966,1.5707963267948966,2,5,8
3,0.001,0.0009,10,-1.8257148325138976e-06,2.4391848114776494e-06,-0.01,0.01,1.56383724894522e-07,3.4137570138692863e-08,3.4137570138692863e-08,3.252585247161404e-07,-1.5707963267948966,1.5707963267948966,2,5,8
4,0.001,0.0009,10,-1.7531405704455207e-06,2.022220374766336e-06,-0.01,0.01,1.6273043824694566e-07,-6.57380068427855e-08,-6.57380068427855e-08,3.5434906662911656e-07,-1.5707963267948966,1.5707963267948966,2,5,8
5,0.001,0.0009,10,-4.222890544052904e-06,1.4953398686477133e-06,-0.01,0.01,1.4189561466028343e-07,-4.156524371617799e-08,-4.156524371617799e-08,4.214984794716074e-07,-1.5707963267948966,1.5707963267948966,2,5,8
6,0.001,0.0009,10,-2.77741651499172e-06,1.1641212623502374e-06,-0.01,0.01,1.7400975089008448e-07,-8.02930012775262e-08,-8.02930012775262e-08,3.444821998753667e-07,-1.5707963267948966,1.5707963267948966,2,5,8
