calib_id,sigma_range,sigma_encoder,window_size,est_cj_x,est_cj_y,cj_x,cj_y,cov_00,cov_01,cov_10,cov_11,movement_low,movement_high,n_outer,n_inner,n_limbs
5,0.001,0.0009,15,-0.01982012045385346,0.016417928434211904,-0.02,0.019,9.438832267134693e-08,-1.4143803590987326e-08,-1.4143803590987326e-08,2.6182049547262304e-07,-1.5707963267948966,1.5707963267948966,2,20,7
0,0.001,0.0009,15,-0.020494523450558372,-0.018256174164271288,-0.02,-0.019,1.213865611869247e-07,-1.6634021110769353e-08,-1.6634021110769353e-08,1.6422091097175e-07,-1.5707963267948966,1.5707963267948966,2,10,7
1,0.001,0.0009,15,-0.020435040433840656,0.01901048866181627,-0.02,0.019,1.2869309680165435e-07,-4.52821374121662e-08,-4.52821374121662e-08,1.819137532614098e-07,-1.5707963267948966,1.5707963267948966,2,10,7
2,0.001,0.0009,15,-0.014138532644086169,-0.03342464015151087,-0.02,-0.019,1.0208066233114493e-07,-5.6807700855962447e-08,-5.6807700855962447e-08,3.1696377221351014e-07,-1.5707963267948966,1.5707963267948966,2,10,7
3,0.001,0.0009,15,-0.008047033567314678,0.011626885694133556,-0.02,0.019,1.0204578330762273e-07,-2.5354582786618584e-08,-2.5354582786618584e-08,2.2949188547480782e-07,-1.5707963267948966,1.5707963267948966,2,10,7
4,0.001,0.0009,15,0.00011690749303335315,-0.013992449864108407,-0.02,-0.019,9.723185661107875e-08,5.977527016492964e-09,5.977527016492964e-09,2.39563646708782e-07,-1.5707963267948966,1.5707963267948966,2,10,7
5,0.001,0.0009,15,-0.012423831916377382,0.009138189297912842,-0.02,0.019,9.696554667898844e-08,6.093642763338039e-08,6.093642763338039e-08,3.6709134780343643e-07,-1.5707963267948966,1.5707963267948966,2,10,7
0,0.001,0.0009,15,-0.020579927942111487,-0.018140389711928454,-0.02,-0.019,1.1796567441021444e-07,-9.98360529514588e-10,-9.98360529514588e-10,1.6513367158625998e-07,-1.5707963267948966,1.5707963267948966,2,10,7
1,0.001,0.0009,15,-0.02046995042215823,0.019048722300182595,-0.02,0.019,1.2845496840922296e-07,-3.702060407847095e-08,-3.702060407847095e-08,1.7097853675466352e-07,-1.5707963267948966,1.5707963267948966,2,10,7
2,0.001,0.0009,15,-0.008530613518184299,-0.0299317478248597,-0.02,-0.019,9.855656651282419e-08,-4.0841974983214114e-08,-4.0841974983214114e-08,2.9139925556347684e-07,-1.5707963267948966,1.5707963267948966,2,10,7
3,0.001,0.0009,15,-0.009771477248664734,0.011882618741758732,-0.02,0.019,1.0126246172308162e-07,-2.5390789118796637e-08,-2.5390789118796637e-08,2.3333471581799254e-07,-1.5707963267948966,1.5707963267948966,2,10,7
4,0.001,0.0009,15,-0.0023963485869768868,-0.012365568429263323,-0.02,-0.019,9.046537714107239e-08,-3.004384801343384e-09,-3.004384801343384e-09,2.903533192725808e-07,-1.5707963267948966,1.5707963267948966,2,10,7
5,0.001,0.0009,15,-0.01215571075318362,0.006404880977264441,-0.02,0.019,9.184134713724501e-08,5.839035613315958e-08,5.839035613315958e-08,4.198156662106462e-07,-1.5707963267948966,1.5707963267948966,2,10,7
