calib_id,sigma_range,sigma_encoder,window_size,est_cj_x,est_cj_y,cj_x,cj_y,cov_00,cov_01,cov_10,cov_11,movement_low,movement_high
2,0.001,0.0009,20,-0.02018857236547662,-0.019152032168468912,-0.02,-0.019,4.693749453058128e-07,4.333381451940693e-07,4.333381451940693e-07,5.073359272464242e-07,-1.5707963267948966,0.0
3,0.001,0.0009,20,-0.04699475639918148,0.02081964358154394,-0.05,0.01,3.0192018780835063e-07,1.7697977342616082e-07,1.7697977342616082e-07,1.8720449679060042e-07,-1.5707963267948966,0.0
0,0.001,0.0009,20,-0.02032788105488872,0.0002417292164088331,-0.02,0.0,9.960206543287258e-08,2.8696943021775275e-08,2.8696943021775275e-08,1.2385767676927968e-07,-1.5707963267948966,1.5707963267948966
1,0.001,0.0009,20,3.483462903296885e-05,0.019041841018282813,0.0,0.019,8.492958473256282e-08,-2.3066928220071532e-08,-2.3066928220071532e-08,1.4802738791041042e-07,-1.5707963267948966,1.5707963267948966
2,0.001,0.0009,20,-0.019666083493214834,-0.01883239084038924,-0.02,-0.019,7.889729039888141e-08,2.0961072496903797e-08,2.0961072496903797e-08,1.656924676021587e-07,-1.5707963267948966,1.5707963267948966
3,0.001,0.0009,20,-0.050416998480975944,0.009524596278710024,-0.05,0.01,1.0458098532214096e-07,-1.6592674995991288e-08,-1.6592674995991288e-08,1.0732564388006315e-07,-1.5707963267948966,1.5707963267948966
0,0.001,0.0009,20,-0.020364531207608668,0.0002802763271791745,-0.02,0.0,9.84133775599607e-08,3.183227613898014e-08,3.183227613898014e-08,1.2973432159112086e-07,-1.5707963267948966,1.5707963267948966
1,0.001,0.0009,20,-2.591328064488359e-05,0.0189399843926298,0.0,0.019,8.412844569023202e-08,-2.272422995920401e-08,-2.272422995920401e-08,1.4991780754803267e-07,-1.5707963267948966,1.5707963267948966
2,0.001,0.0009,20,-0.019672821831834615,-0.018789380704253154,-0.02,-0.019,7.580433857807056e-08,1.2572287329659127e-08,1.2572287329659127e-08,1.688200935604391e-07,-1.5707963267948966,1.5707963267948966
3,0.001,0.0009,20,-0.05021906915863241,0.009888425852769967,-0.05,0.01,9.822120242343703e-08,-1.9787652872425857e-08,-1.9787652872425857e-08,1.174090263370655e-07,-1.5707963267948966,1.5707963267948966
0,0.001,0.0009,20,-0.020314144717539312,0.0002908038920651643,-0.02,0.0,9.145903997180563e-08,2.8073453178392575e-08,2.8073453178392575e-08,1.3769914797246608e-07,-1.5707963267948966,1.5707963267948966
1,0.001,0.0009,20,1.3631649458178167e-05,0.0187461209180655,0.0,0.019,8.065068789060706e-08,-2.4713016055010998e-08,-2.4713016055010998e-08,1.6487785345226924e-07,-1.5707963267948966,1.5707963267948966
2,0.001,0.0009,20,-0.0197252732940578,-0.018788792116134195,-0.02,-0.019,7.704061642718519e-08,2.6107039500902414e-09,2.6107039500902414e-09,1.572223692533222e-07,-1.5707963267948966,1.5707963267948966
3,0.001,0.0009,20,-0.0504859880923135,0.008896868080062244,-0.05,0.01,1.0346292859233737e-07,-1.1197296906938058e-08,-1.1197296906938058e-08,1.0557288845522473e-07,-1.5707963267948966,1.5707963267948966
0,0.001,0.0009,20,-0.020344737444753506,0.0002558256160985936,-0.02,0.0,9.604448058143334e-08,3.489962932275694e-08,3.489962932275694e-08,1.384854905260924e-07,-1.5707963267948966,1.5707963267948966
