calib_id,sigma_range,sigma_encoder,window_size,est_cj_x,est_cj_y,cj_x,cj_y,cov_00,cov_01,cov_10,cov_11,movement_low,movement_high,n_outer,n_inner,n_limbs
4,0.001,0.0009,10,-6.424118897154558e-06,-1.938415095647461e-06,-0.01,0.01,1.8280431267022207e-05,5.125810132157329e-05,5.125810132157329e-05,0.00014464647019422596,-1.5707963267948966,1.5707963267948966,2,15,20
5,0.001,0.0009,10,-6.3808654597473214e-06,-3.999747925705468e-07,-0.01,0.01,1.2035320919110822e-05,2.9023884742333517e-05,2.9023884742333517e-05,7.070256667098702e-05,-1.5707963267948966,1.5707963267948966,2,15,20
6,0.001,0.0009,10,-3.3612203188907974e-06,4.561998771480116e-06,-0.01,0.01,5.373688375062458e-06,5.124001818041939e-06,5.124001818041939e-06,5.0880106222883715e-06,-1.5707963267948966,1.5707963267948966,2,15,20
7,0.001,0.0009,10,-2.8258459654079996e-06,5.039390544769786e-06,-0.01,0.01,2.957641127493043e-07,3.27436807181752e-07,3.27436807181752e-07,7.16071553736893e-07,-1.5707963267948966,1.5707963267948966,2,15,20
8,0.001,0.0009,10,-3.6242665217271144e-06,6.523740108186725e-06,-0.01,0.01,5.22609258387342e-07,1.372049781204727e-06,1.372049781204727e-06,4.616721190941884e-06,-1.5707963267948966,1.5707963267948966,2,15,20
9,0.001,0.0009,10,-1.999339251000914e-06,3.097709680680141e-07,-0.01,0.01,1.0679682527869061e-06,-3.97504222807307e-06,-3.97504222807307e-06,1.649020020652322e-05,-1.5707963267948966,1.5707963267948966,2,15,20
10,0.001,0.0009,10,-3.140298722709737e-06,2.633829182695058e-06,-0.01,0.01,1.4688645742133428e-07,3.6964995663627773e-07,3.6964995663627773e-07,3.460024137757228e-06,-1.5707963267948966,1.5707963267948966,2,15,20
11,0.001,0.0009,10,4.092189999476999e-06,-1.497688798040741e-06,-0.01,0.01,4.3944973967184964e-05,-4.386359816540204e-05,-4.386359816540204e-05,4.398996039010859e-05,-1.5707963267948966,1.5707963267948966,2,15,20
12,0.001,0.0009,10,-3.0645656650902905e-06,-3.926421340401461e-06,-0.01,0.01,4.7680764128733794e-07,-1.4719349423172106e-06,-1.4719349423172106e-06,5.928509157931726e-06,-1.5707963267948966,1.5707963267948966,2,15,20
13,0.001,0.0009,10,-3.2382880890797866e-06,4.168420708417894e-06,-0.01,0.01,2.39659065717074e-06,-5.013360387108333e-07,-5.013360387108333e-07,2.1826800054482624e-07,-1.5707963267948966,1.5707963267948966,2,15,20
14,0.001,0.0009,10,-1.5914857492871071e-06,4.957832442020284e-06,-0.01,0.01,1.402190859157104e-06,3.9860055036777834e-07,3.9860055036777834e-07,2.3458513511325166e-07,-1.5707963267948966,1.5707963267948966,2,15,20
15,0.001,0.0009,10,-3.363488348818448e-06,-4.0367678934363467e-07,-0.01,0.01,1.801124669413177e-07,-4.5534318105358997e-07,-4.5534318105358997e-07,2.930399539707938e-06,-1.5707963267948966,1.5707963267948966,2,15,20
16,0.001,0.0009,10,-3.9129003928376105e-06,3.7685657339963732e-06,-0.01,0.01,1.8570972061516684e-07,3.89131893301793e-07,3.89131893301793e-07,2.063968807453696e-06,-1.5707963267948966,1.5707963267948966,2,15,20
17,0.001,0.0009,10,-2.2088973052919956e-06,-1.133471028736331e-06,-0.01,0.01,2.2206769158767958e-07,-3.3211203811410906e-07,-3.3211203811410906e-07,1.1201356458126556e-06,-1.5707963267948966,1.5707963267948966,2,15,20
18,0.001,0.0009,10,-3.333924914596143e-06,-7.403022905085798e-07,-0.01,0.01,1.218529081020059e-07,-9.817200027162377e-08,-9.817200027162377e-08,1.1790343298136687e-06,-1.5707963267948966,1.5707963267948966,2,15,20
0,0.001,0.0009,10,-3.099301813532297e-06,-1.3793277298616616e-06,-0.01,0.01,2.0858710364248016e-06,1.9445598362425957e-06,1.9445598362425957e-06,2.0163155838719988e-06,-1.5707963267948966,1.5707963267948966,2,15,20
1,0.001,0.0009,10,-2.6165378159540135e-06,5.501545612029169e-06,-0.01,0.01,4.818164447534333e-06,2.668924924437253e-05,2.668924924437253e-05,0.00015117746837989816,-1.5707963267948966,1.5707963267948966,2,15,20
2,0.001,0.0009,10,2.5210428826187233e-06,-2.6684133049474065e-07,-0.01,0.01,1.053747534876422e-06,-1.896625606982218e-06,-1.896625606982218e-06,3.8994355732752e-06,-1.5707963267948966,1.5707963267948966,2,15,20
3,0.001,0.0009,10,-2.5226798375315556e-07,-6.420776566259498e-06,-0.01,0.01,2.5299066187071795e-07,-8.340391058190214e-07,-8.340391058190214e-07,4.8137927992052e-06,-1.5707963267948966,1.5707963267948966,2,15,20
4,0.001,0.0009,10,-6.988539432463803e-06,-1.8873357126944777e-06,-0.01,0.01,3.1153450590206817e-06,8.858124793035542e-06,8.858124793035542e-06,2.6156211731089297e-05,-1.5707963267948966,1.5707963267948966,2,15,20
5,0.001,0.0009,10,-6.6578028358916515e-06,-6.214868924876784e-07,-0.01,0.01,1.395196044055735e-06,3.397214718750264e-06,3.397214718750264e-06,9.044244964159904e-06,-1.5707963267948966,1.5707963267948966,2,15,20
6,0.001,0.0009,10,-3.0411843117514048e-06,5.554543198306013e-06,-0.01,0.01,4.177850068445766e-06,4.083408739786878e-06,4.083408739786878e-06,4.199221395325906e-06,-1.5707963267948966,1.5707963267948966,2,15,20
7,0.001,0.0009,10,-2.8510748554011074e-06,5.25559329882251e-06,-0.01,0.01,1.9287625800072643e-07,1.4428524897724925e-07,1.4428524897724925e-07,4.545483814355744e-07,-1.5707963267948966,1.5707963267948966,2,15,20
8,0.001,0.0009,10,-5.056784609219082e-06,6.648961412412202e-06,-0.01,0.01,6.831059392487137e-07,1.682238814875533e-06,1.682238814875533e-06,5.001409893625216e-06,-1.5707963267948966,1.5707963267948966,2,15,20
9,0.001,0.0009,10,-3.776269630581216e-06,9.998407436143924e-07,-0.01,0.01,2.4193993001796416e-07,-6.463711426688422e-07,-6.463711426688422e-07,3.1879548758801122e-06,-1.5707963267948966,1.5707963267948966,2,15,20
10,0.001,0.0009,10,-3.0880945264770133e-06,2.7900847037796073e-06,-0.01,0.01,1.1963191433370015e-07,4.5409690545177306e-08,4.5409690545177306e-08,8.668076625090664e-07,-1.5707963267948966,1.5707963267948966,2,15,20
11,0.001,0.0009,10,3.2386741224128336e-06,-1.6013892204462634e-06,-0.01,0.01,7.471914258913798e-07,-7.019340265130875e-07,-7.019340265130875e-07,8.858097181062178e-07,-1.5707963267948966,1.5707963267948966,2,15,20
12,0.001,0.0009,10,-2.86540982767395e-06,-3.856311185636544e-06,-0.01,0.01,2.7393242583803484e-07,-5.179986839530391e-07,-5.179986839530391e-07,1.7359926871861317e-06,-1.5707963267948966,1.5707963267948966,2,15,20
13,0.001,0.0009,10,-2.9982531964883655e-06,3.1248786285743573e-06,-0.01,0.01,9.034248752542941e-07,-2.170582328682394e-07,-2.170582328682394e-07,1.7618692406039483e-07,-1.5707963267948966,1.5707963267948966,2,15,20
14,0.001,0.0009,10,-1.8141279864814313e-06,5.688613942857675e-06,-0.01,0.01,8.353416656344049e-07,2.840869267287111e-07,2.840869267287111e-07,2.288344301577371e-07,-1.5707963267948966,1.5707963267948966,2,15,20
15,0.001,0.0009,10,-3.7162706773391576e-06,-2.3085092981716444e-07,-0.01,0.01,1.8843932254424812e-07,-3.367773589244233e-07,-3.367773589244233e-07,1.555877101221073e-06,-1.5707963267948966,1.5707963267948966,2,15,20
16,0.001,0.0009,10,-4.6340148176791585e-06,2.5551052111818134e-06,-0.01,0.01,1.2834226815686673e-07,1.2092371409261532e-07,1.2092371409261532e-07,1.1006651986484781e-06,-1.5707963267948966,1.5707963267948966,2,15,20
17,0.001,0.0009,10,-4.033753707239003e-06,-8.227450611237751e-07,-0.01,0.01,1.5028903271232505e-07,-1.2453018056061276e-07,-1.2453018056061276e-07,6.569792635951447e-07,-1.5707963267948966,1.5707963267948966,2,15,20
18,0.001,0.0009,10,-4.4852240134176385e-06,2.8983157843681823e-07,-0.01,0.01,1.1484931697182551e-07,-1.822191157957173e-08,-1.822191157957173e-08,1.028772329917171e-06,-1.5707963267948966,1.5707963267948966,2,15,20
0,0.001,0.0009,10,-2.775041150187753e-06,-9.545726139698944e-07,-0.01,0.01,2.1194377980257457e-06,1.96867334853054e-06,1.96867334853054e-06,2.0312775131630238e-06,-1.5707963267948966,1.5707963267948966,2,15,20
1,0.001,0.0009,10,-2.6034989814265325e-06,4.855973739966101e-06,-0.01,0.01,1.72672936267046e-07,5.151013479722228e-07,5.151013479722228e-07,4.067087456328892e-06,-1.5707963267948966,1.5707963267948966,2,15,20
2,0.001,0.0009,10,1.9254983000513495e-06,-1.2594693194483076e-06,-0.01,0.01,4.2611516615544944e-07,-7.376574937673989e-07,-7.376574937673989e-07,1.8216897386539356e-06,-1.5707963267948966,1.5707963267948966,2,15,20
3,0.001,0.0009,10,-1.12364679147025e-06,-5.855840058104078e-06,-0.01,0.01,1.2542196874830108e-07,-1.4099811904338496e-07,-1.4099811904338496e-07,1.4656563664238408e-06,-1.5707963267948966,1.5707963267948966,2,15,20
4,0.001,0.0009,10,-6.856524725249104e-06,-1.544234918484956e-06,-0.01,0.01,2.931376493695214e-06,8.414614469784897e-06,8.414614469784897e-06,2.514228558631825e-05,-1.5707963267948966,1.5707963267948966,2,15,20
5,0.001,0.0009,10,-6.363574200376383e-06,-5.394647367709899e-07,-0.01,0.01,5.804554872691058e-07,1.4037499754945994e-06,1.4037499754945994e-06,4.2540384405656485e-06,-1.5707963267948966,1.5707963267948966,2,15,20
6,0.001,0.0009,10,-2.6111861901178106e-06,6.247603570071823e-06,-0.01,0.01,2.0582310180865885e-06,2.0954021976612466e-06,2.0954021976612466e-06,2.355708850713095e-06,-1.5707963267948966,1.5707963267948966,2,15,20
7,0.001,0.0009,10,-2.5302795790973574e-06,5.35433839801507e-06,-0.01,0.01,1.6633568202867016e-07,6.484472355113318e-08,6.484472355113318e-08,3.387399219825193e-07,-1.5707963267948966,1.5707963267948966,2,15,20
8,0.001,0.0009,10,-5.688643209675982e-06,6.27371604612528e-06,-0.01,0.01,8.18703046475004e-07,2.0126709887034494e-06,2.0126709887034494e-06,5.77946123184884e-06,-1.5707963267948966,1.5707963267948966,2,15,20
9,0.001,0.0009,10,-4.664204089030745e-06,1.2335465094120855e-06,-0.01,0.01,1.7855787546067962e-07,-3.9549030298983586e-07,-3.9549030298983586e-07,2.3150655891744618e-06,-1.5707963267948966,1.5707963267948966,2,15,20
10,0.001,0.0009,10,-2.61285846872286e-06,2.812700142236792e-06,-0.01,0.01,1.3015231449791946e-07,-1.3366118327813531e-09,-1.3366118327813531e-09,4.95526177342604e-07,-1.5707963267948966,1.5707963267948966,2,15,20
11,0.001,0.0009,10,2.356684704633443e-06,-1.1593161867136233e-06,-0.01,0.01,3.6085127408682916e-07,-2.9974463921120534e-07,-2.9974463921120534e-07,4.940733155198804e-07,-1.5707963267948966,1.5707963267948966,2,15,20
12,0.001,0.0009,10,-2.320024730937426e-06,-3.8021332915645624e-06,-0.01,0.01,3.080044766480803e-07,-5.622985620595292e-07,-5.622985620595292e-07,1.698272920846941e-06,-1.5707963267948966,1.5707963267948966,2,15,20
13,0.001,0.0009,10,-3.1427667295809165e-06,2.715982096283203e-06,-0.01,0.01,4.7283125084726674e-07,-9.521214507850057e-08,-9.521214507850057e-08,1.572816928930285e-07,-1.5707963267948966,1.5707963267948966,2,15,20
14,0.001,0.0009,10,-1.8150451763945115e-06,5.4844682199827765e-06,-0.01,0.01,4.5482891806262363e-07,1.5696826269780637e-07,1.5696826269780637e-07,2.043514568777429e-07,-1.5707963267948966,1.5707963267948966,2,15,20
15,0.001,0.0009,10,-3.3675442941935766e-06,1.878219302203793e-07,-0.01,0.01,1.8990256465416395e-07,-2.2479683505809172e-07,-2.2479683505809172e-07,8.078903489722295e-07,-1.5707963267948966,1.5707963267948966,2,15,20
16,0.001,0.0009,10,-4.789798176990089e-06,1.9569902563267903e-06,-0.01,0.01,1.2322913618468933e-07,1.6864792874516244e-08,1.6864792874516244e-08,6.4310070833069e-07,-1.5707963267948966,1.5707963267948966,2,15,20
17,0.001,0.0009,10,-5.301527453039646e-06,-2.2025285222815203e-07,-0.01,0.01,1.3049719874927583e-07,-5.427840150867271e-08,-5.427840150867271e-08,5.976812614966752e-07,-1.5707963267948966,1.5707963267948966,2,15,20
18,0.001,0.0009,10,-4.813586295531531e-06,3.797982391284438e-07,-0.01,0.01,1.1822240684198944e-07,-3.380312570677614e-08,-3.380312570677614e-08,8.771301610609058e-07,-1.5707963267948966,1.5707963267948966,2,15,20
0,0.001,0.0009,10,-2.674829927128381e-06,-1.2496245900386822e-06,-0.01,0.01,1.2578891221141684e-06,1.2126508035467638e-06,1.2126508035467638e-06,1.3864660154786133e-06,-1.5707963267948966,1.5707963267948966,2,15,20
1,0.001,0.0009,10,-2.9264640257644905e-06,3.7155269638010703e-06,-0.01,0.01,1.8261590044176345e-07,5.259631095780917e-07,5.259631095780917e-07,3.714218376641689e-06,-1.5707963267948966,1.5707963267948966,2,15,20
2,0.001,0.0009,10,1.0364218819265554e-06,-1.758725131870275e-06,-0.01,0.01,2.1644639444266607e-07,-2.955229244740277e-07,-2.955229244740277e-07,9.682226333066676e-07,-1.5707963267948966,1.5707963267948966,2,15,20
3,0.001,0.0009,10,-1.6083377148910392e-06,-4.76913076486539e-06,-0.01,0.01,1.1611014425717334e-07,-1.4996475202238304e-08,-1.4996475202238304e-08,9.322271910692164e-07,-1.5707963267948966,1.5707963267948966,2,15,20
4,0.001,0.0009,10,-6.654841655410063e-06,-7.775933101539023e-07,-0.01,0.01,2.5830675937187057e-06,7.558896831544129e-06,7.558896831544129e-06,2.3147285312998952e-05,-1.5707963267948966,1.5707963267948966,2,15,20
5,0.001,0.0009,10,-5.907830151746466e-06,-3.1584319075185093e-07,-0.01,0.01,3.811540530841829e-07,9.222279316299474e-07,9.222279316299474e-07,3.200540417699664e-06,-1.5707963267948966,1.5707963267948966,2,15,20
6,0.001,0.0009,10,-2.20091414896704e-06,7.149563358115607e-06,-0.01,0.01,1.4318160717020202e-06,1.5217072576426913e-06,1.5217072576426913e-06,1.8552797986246885e-06,-1.5707963267948966,1.5707963267948966,2,15,20
7,0.001,0.0009,10,-1.7380562216058558e-06,4.7393152401197255e-06,-0.01,0.01,1.5751469313757905e-07,1.415775010524849e-08,1.415775010524849e-08,3.0310803019420313e-07,-1.5707963267948966,1.5707963267948966,2,15,20
8,0.001,0.0009,10,-5.9683879313492095e-06,5.721050410491264e-06,-0.01,0.01,1.0512755880640598e-06,2.530275250397669e-06,2.530275250397669e-06,6.867259555185824e-06,-1.5707963267948966,1.5707963267948966,2,15,20
9,0.001,0.0009,10,-4.839298762260897e-06,1.7587040397532623e-06,-0.01,0.01,1.389701542012582e-07,-2.1783176140753026e-07,-2.1783176140753026e-07,1.7187140538680578e-06,-1.5707963267948966,1.5707963267948966,2,15,20
10,0.001,0.0009,10,-1.752359586791157e-06,2.5954244896289063e-06,-0.01,0.01,1.4420221745838382e-07,-3.729885281754282e-08,-3.729885281754282e-08,3.95923852639718e-07,-1.5707963267948966,1.5707963267948966,2,15,20
11,0.001,0.0009,10,1.4529284920243557e-06,-8.192347243023269e-07,-0.01,0.01,2.389077001565487e-07,-1.582787990925963e-07,-1.582787990925963e-07,3.668891156213402e-07,-1.5707963267948966,1.5707963267948966,2,15,20
12,0.001,0.0009,10,-1.8156773394007604e-06,-3.91648391334762e-06,-0.01,0.01,3.2510859720702033e-07,-5.957095791490601e-07,-5.957095791490601e-07,1.7497507983176966e-06,-1.5707963267948966,1.5707963267948966,2,15,20
13,0.001,0.0009,10,-3.344991596928882e-06,2.360103710784865e-06,-0.01,0.01,3.301362598200566e-07,-4.2711675621438677e-08,-4.2711675621438677e-08,1.5884787097559566e-07,-1.5707963267948966,1.5707963267948966,2,15,20
14,0.001,0.0009,10,-1.949016151729735e-06,5.804352397256902e-06,-0.01,0.01,3.3521124958165056e-07,1.3147296856755116e-07,1.3147296856755116e-07,2.243343484164736e-07,-1.5707963267948966,1.5707963267948966,2,15,20
15,0.001,0.0009,10,-2.786198782814094e-06,8.950619445948423e-08,-0.01,0.01,2.2397670468052494e-07,-2.643934053393687e-07,-2.643934053393687e-07,7.699106954278556e-07,-1.5707963267948966,1.5707963267948966,2,15,20
16,0.001,0.0009,10,-4.9624459708591834e-06,1.2699788574037408e-06,-0.01,0.01,1.2165991534610725e-07,-5.65545325237371e-09,-5.65545325237371e-09,6.747610135522808e-07,-1.5707963267948966,1.5707963267948966,2,15,20
17,0.001,0.0009,10,-5.166007021126287e-06,-2.2020948455167967e-07,-0.01,0.01,1.3203105585963485e-07,-5.53763714960116e-08,-5.53763714960116e-08,5.75773105244885e-07,-1.5707963267948966,1.5707963267948966,2,15,20
18,0.001,0.0009,10,-5.415354682634611e-06,9.899640937811987e-07,-0.01,0.01,1.1986469076627702e-07,2.3955649568532852e-08,2.3955649568532852e-08,7.680918305310604e-07,-1.5707963267948966,1.5707963267948966,2,15,20
0,0.001,0.0009,10,2.570922455080918e-06,-3.040982075248323e-06,-0.01,0.01,8.371851573574369e-06,0.00017798994889396482,0.00017798994889396482,0.0038314017353206498,-1.5707963267948966,1.5707963267948966,2,10,20
1,0.001,0.0009,10,-2.849172590591349e-06,-2.881142257166384e-07,-0.01,0.01,3.6408870444027114e-06,1.4080672025942731e-05,1.4080672025942731e-05,5.614841459145509e-05,-1.5707963267948966,1.5707963267948966,2,10,20
2,0.001,0.0009,10,-2.6935771968124e-06,-2.910871894997667e-06,-0.01,0.01,1.1573437215348177e-06,4.401382443654411e-06,4.401382443654411e-06,1.8488401428691608e-05,-1.5707963267948966,1.5707963267948966,2,10,20
3,0.001,0.0009,10,-1.1981881287692532e-06,3.7610043931680325e-06,-0.01,0.01,4.082274813840227e-05,3.728162137968979e-05,3.728162137968979e-05,3.423870573170567e-05,-1.5707963267948966,1.5707963267948966,2,10,20
4,0.001,0.0009,10,-1.1532241979801406e-06,3.224768097002795e-06,-0.01,0.01,1.4003819421787016e-06,4.345233993269034e-06,4.345233993269034e-06,1.466664524376197e-05,-1.5707963267948966,1.5707963267948966,2,10,20
5,0.001,0.0009,10,-3.138959408670945e-07,-2.085424417720364e-06,-0.01,0.01,1.783738804929205e-07,1.7572523312356544e-06,1.7572523312356544e-06,4.121374695997761e-05,-1.5707963267948966,1.5707963267948966,2,10,20
6,0.001,0.0009,10,-1.8309923527454804e-07,5.51657304181475e-06,-0.01,0.01,2.4441477745264324e-05,5.7094250826434356e-05,5.7094250826434356e-05,0.00013403965668385613,-1.5707963267948966,1.5707963267948966,2,10,20
7,0.001,0.0009,10,3.94699370220204e-06,-2.7605584030538813e-06,-0.01,0.01,1.3832888721372665e-05,-3.452730386306178e-05,-3.452730386306178e-05,8.693335492298983e-05,-1.5707963267948966,1.5707963267948966,2,10,20
8,0.001,0.0009,10,-3.2392794851210652e-06,-7.779636692973098e-07,-0.01,0.01,0.0007473266148696687,0.0016691458065522247,0.0016691458065522247,0.003728637192286119,-1.5707963267948966,1.5707963267948966,2,10,20
9,0.001,0.0009,10,-8.515839900181673e-07,5.664806386687874e-06,-0.01,0.01,0.0030432165378776427,0.007656325938629988,0.007656325938629988,0.019263049715447764,-1.5707963267948966,1.5707963267948966,2,10,20
10,0.001,0.0009,10,4.2986741292881095e-06,-3.9797406237557294e-06,-0.01,0.01,2.8255208818970558e-05,-8.68694876327332e-05,-8.68694876327332e-05,0.0002681591963677803,-1.5707963267948966,1.5707963267948966,2,10,20
11,0.001,0.0009,10,-1.4764700586294723e-06,2.9500720616292185e-06,-0.01,0.01,0.006805670369278024,0.009802983622630415,0.009802983622630415,0.014120674236994413,-1.5707963267948966,1.5707963267948966,2,10,20
12,0.001,0.0009,10,-1.3678581162162216e-06,-2.7153830422600044e-06,-0.01,0.01,3.3000550789419234e-07,1.0239723160322909e-05,1.0239723160322909e-05,0.00046204579952931977,-1.5707963267948966,1.5707963267948966,2,10,20
13,0.001,0.0009,10,-3.4165356093335054e-06,8.257483160361245e-07,-0.01,0.01,7.596892199887365e-05,0.00011718855466971877,0.00011718855466971877,0.0001811235484286406,-1.5707963267948966,1.5707963267948966,2,10,20
14,0.001,0.0009,10,6.273574608161416e-07,6.978502024967851e-06,-0.01,0.01,2.2077252606645646e-05,2.9045281996706782e-05,2.9045281996706782e-05,3.849709618697205e-05,-1.5707963267948966,1.5707963267948966,2,10,20
15,0.001,0.0009,10,2.848349562447243e-06,-3.92307597314722e-06,-0.01,0.01,1.8711039970939404e-06,-6.024671015185997e-06,-6.024671015185997e-06,2.0639366398222096e-05,-1.5707963267948966,1.5707963267948966,2,10,20
16,0.001,0.0009,10,-1.0025966652114873e-07,4.571927010479265e-06,-0.01,0.01,2.256351221127758e-06,2.629556693400041e-06,2.629556693400041e-06,3.3206287453972805e-06,-1.5707963267948966,1.5707963267948966,2,10,20
17,0.001,0.0009,10,2.0200791515174542e-07,-2.498142719656562e-06,-0.01,0.01,4.877537169663843e-07,-1.8766781683283413e-06,-1.8766781683283413e-06,9.285739784942703e-06,-1.5707963267948966,1.5707963267948966,2,10,20
18,0.001,0.0009,10,-4.267255811719989e-06,5.4998222152440286e-06,-0.01,0.01,2.2131922156199206e-06,3.639193259472394e-06,3.639193259472394e-06,6.385644543673211e-06,-1.5707963267948966,1.5707963267948966,2,10,20
0,0.001,0.0009,10,7.375398806908592e-07,-4.9270541724376975e-06,-0.01,0.01,5.875182153208952e-07,8.292369046031965e-06,8.292369046031965e-06,0.0001420470354542327,-1.5707963267948966,1.5707963267948966,2,10,20
1,0.001,0.0009,10,-5.026736719327968e-06,-2.1664181210129872e-06,-0.01,0.01,5.588843033008259e-06,2.1937150473214144e-05,2.1937150473214144e-05,8.78307095355651e-05,-1.5707963267948966,1.5707963267948966,2,10,20
2,0.001,0.0009,10,-4.382153555590098e-06,-3.877932654061797e-06,-0.01,0.01,6.809116355281271e-07,2.801315079115576e-06,2.801315079115576e-06,1.3701825074709724e-05,-1.5707963267948966,1.5707963267948966,2,10,20
3,0.001,0.0009,10,-2.539189488091828e-06,4.693986114381942e-06,-0.01,0.01,5.751790256207115e-06,5.432675506652217e-06,5.432675506652217e-06,5.331351641172054e-06,-1.5707963267948966,1.5707963267948966,2,10,20
4,0.001,0.0009,10,-3.6946215147050466e-06,4.315227202917739e-06,-0.01,0.01,9.864467538475707e-07,2.60060671283072e-06,2.60060671283072e-06,7.772569242708601e-06,-1.5707963267948966,1.5707963267948966,2,10,20
5,0.001,0.0009,10,-2.4681179653346432e-06,3.969187090008798e-08,-0.01,0.01,1.281332337171205e-07,1.9536010721282247e-07,1.9536010721282247e-07,2.045721270838339e-06,-1.5707963267948966,1.5707963267948966,2,10,20
6,0.001,0.0009,10,-8.303516454618195e-07,6.258309466917123e-06,-0.01,0.01,3.9666728712571135e-06,8.403180356017483e-06,8.403180356017483e-06,1.8383938003240307e-05,-1.5707963267948966,1.5707963267948966,2,10,20
7,0.001,0.0009,10,2.951503469844005e-06,-3.102359733300794e-06,-0.01,0.01,6.245908017882587e-06,-1.6285218977983164e-05,-1.6285218977983164e-05,4.327967679389561e-05,-1.5707963267948966,1.5707963267948966,2,10,20
8,0.001,0.0009,10,-3.0706584542020736e-06,-7.327731784704381e-07,-0.01,0.01,3.6062962316685014e-06,8.261625658562708e-06,8.261625658562708e-06,1.9590370652922075e-05,-1.5707963267948966,1.5707963267948966,2,10,20
9,0.001,0.0009,10,-1.3467916397253006e-06,5.260678237650315e-06,-0.01,0.01,2.1081972149011794e-06,5.398076428910339e-06,5.398076428910339e-06,1.4642453717743562e-05,-1.5707963267948966,1.5707963267948966,2,10,20
10,0.001,0.0009,10,2.696945551381222e-06,-4.366346760570367e-06,-0.01,0.01,1.842896943774552e-05,-5.547830637035238e-05,-5.547830637035238e-05,0.0001680553075925012,-1.5707963267948966,1.5707963267948966,2,10,20
11,0.001,0.0009,10,-3.4122114780623336e-06,3.1235220619522786e-06,-0.01,0.01,7.006193262126868e-06,1.0356359780273957e-05,1.0356359780273957e-05,1.5643005026870192e-05,-1.5707963267948966,1.5707963267948966,2,10,20
12,0.001,0.0009,10,-3.683255540729025e-06,-2.7731594498332498e-06,-0.01,0.01,2.601250072740107e-07,5.399283100888822e-06,5.399283100888822e-06,0.00018570972619719707,-1.5707963267948966,1.5707963267948966,2,10,20
13,0.001,0.0009,10,-4.406114915044807e-06,2.382270204514147e-06,-0.01,0.01,3.701764869004679e-06,5.179275900912916e-06,5.179275900912916e-06,7.561458705933741e-06,-1.5707963267948966,1.5707963267948966,2,10,20
14,0.001,0.0009,10,-1.1014659888170897e-06,7.0788117206212945e-06,-0.01,0.01,3.556626222756094e-06,4.7522218223213505e-06,4.7522218223213505e-06,6.647064891253453e-06,-1.5707963267948966,1.5707963267948966,2,10,20
15,0.001,0.0009,10,4.792925521964912e-08,-1.7768418388949746e-06,-0.01,0.01,1.76557392722156e-07,-2.3026508786648305e-07,-2.3026508786648305e-07,9.698304933739763e-07,-1.5707963267948966,1.5707963267948966,2,10,20
16,0.001,0.0009,10,-2.0575848182116153e-06,5.776066279077444e-06,-0.01,0.01,7.587006939495858e-07,9.313085411789423e-07,9.313085411789423e-07,1.4435471735551693e-06,-1.5707963267948966,1.5707963267948966,2,10,20
17,0.001,0.0009,10,-3.024442471336759e-06,3.591360790868681e-07,-0.01,0.01,1.3571270699856742e-07,-1.772032919003027e-07,-1.772032919003027e-07,1.3888846633087375e-06,-1.5707963267948966,1.5707963267948966,2,10,20
18,0.001,0.0009,10,-5.0552187637763056e-06,5.229331613869545e-06,-0.01,0.01,3.901141126965635e-07,5.751506329212908e-07,5.751506329212908e-07,1.293567955120905e-06,-1.5707963267948966,1.5707963267948966,2,10,20
0,0.001,0.0009,10,-5.948481678996261e-07,-5.725191947991982e-06,-0.01,0.01,5.599274878146835e-07,7.778086988733183e-06,7.778086988733183e-06,0.00013253035075112222,-1.5707963267948966,1.5707963267948966,2,10,20
1,0.001,0.0009,10,-6.225317958333587e-06,-2.915711883940681e-06,-0.01,0.01,1.071594389534131e-06,3.5010858913043953e-06,3.5010858913043953e-06,1.2771090939903977e-05,-1.5707963267948966,1.5707963267948966,2,10,20
2,0.001,0.0009,10,-5.50371784642884e-06,-4.217489457779155e-06,-0.01,0.01,6.233240452452433e-07,2.454212431791488e-06,2.454212431791488e-06,1.1700797483139028e-05,-1.5707963267948966,1.5707963267948966,2,10,20
3,0.001,0.0009,10,-3.273571027388177e-06,4.906165549815089e-06,-0.01,0.01,5.371907361539941e-06,4.968224268412486e-06,4.968224268412486e-06,4.791335941980704e-06,-1.5707963267948966,1.5707963267948966,2,10,20
4,0.001,0.0009,10,-4.61499958209638e-06,4.792555752338448e-06,-0.01,0.01,1.2461495490809726e-06,3.1939963725052816e-06,3.1939963725052816e-06,9.03848160357763e-06,-1.5707963267948966,1.5707963267948966,2,10,20
5,0.001,0.0009,10,-3.56703700887131e-06,1.459431899998133e-07,-0.01,0.01,1.257330950440709e-07,1.8035381722825354e-07,1.8035381722825354e-07,2.0025517692765524e-06,-1.5707963267948966,1.5707963267948966,2,10,20
6,0.001,0.0009,10,-1.8568469057500688e-06,6.245062059911348e-06,-0.01,0.01,7.482980557863025e-07,1.1960665328433871e-06,1.1960665328433871e-06,2.3381798002495536e-06,-1.5707963267948966,1.5707963267948966,2,10,20
7,0.001,0.0009,10,1.3636306226798878e-06,-2.7413746421411113e-06,-0.01,0.01,7.754668170143455e-07,-2.016481706039906e-06,-2.016481706039906e-06,6.16724214431565e-06,-1.5707963267948966,1.5707963267948966,2,10,20
