sigma_pos,sigma_theta,sigma_encoder,k,connected,limb_id,child_id,cost_per_obs,cov_trace,cj_x,cj_y,cj_theta
0.001,0.0017,0.017,10,True,1,2,1.0121149495785042,6.06495712037525e-07,0.0002931900221416159,-0.010161465413447974,2.439919017864531e-05
0.001,0.0017,0.017,10,False,3,0,492.5918466792117,6.000002181641982e-07,-0.14934705319922023,-5.02268229216857e-05,-0.01643398334070949
0.001,0.0017,0.017,10,True,3,4,1.2932765943705855,6.048775182489256e-07,-0.01946882378204002,-7.773305719991788e-05,0.00026529332806439265
0.001,0.0017,0.017,10,False,3,6,518.727586468836,6.000000762022737e-07,-0.15003417130495003,-0.00024045086247451148,-0.016845084445699897
0.001,0.0017,0.017,10,True,4,5,0.9787898579053115,6.064411926012361e-07,-0.00035158882560901904,-0.010308578649722221,-0.00020774308939375364
0.001,0.0017,0.017,10,False,6,0,1504.538935752413,6.000001008454373e-07,-0.14985536830626905,0.00010378580423569822,-0.022448198986900706
0.001,0.0017,0.017,10,False,6,3,1502.419415640376,6.000000725643059e-07,-0.15006204997672062,0.00020208215409082316,-0.022537162930374097
0.001,0.0017,0.017,10,True,6,7,1.2225892373789768,6.048537667990916e-07,-0.0197883745341518,-0.0004887351241582366,-0.00012884758602839307
0.001,0.0017,0.017,10,True,7,8,1.133559286896946,6.065319491204301e-07,0.0007449983490994127,-0.009677789553447886,0.00022657863200888488
0.001,0.0017,0.017,10,True,0,1,1.5123121749131647,6.048205553459878e-07,-0.02023467471886336,-0.00021799185906423496,0.00019446710091351028
0.001,0.0017,0.017,10,False,0,3,1566.5381781656229,6.000001249659513e-07,-0.14981659567573025,-0.0002034508850246819,0.02803626487992152
0.001,0.0017,0.017,10,False,0,6,1526.9787390558527,6.000001003869011e-07,-0.14986843400073765,-0.00018539037404099806,0.027683961121667534
0.001,0.0017,0.017,10,True,1,2,1.0711917767287078,6.065021157352402e-07,0.00037357813081842115,-0.01006931524325335,8.922134187246012e-05
0.001,0.0017,0.017,10,False,3,0,489.28176927862233,6.000001683755803e-07,-0.14954280500687972,-0.00019129809620980597,-0.015560461417737878
0.001,0.0017,0.017,10,True,3,4,1.3331942082422188,6.048728231636392e-07,-0.01953209339204747,-0.00035014993587091143,0.0002233427643285359
0.001,0.0017,0.017,10,False,3,6,516.749822883982,6.000000662180962e-07,-0.1500318400537696,-0.00014225004055955985,-0.015734342734968675
0.001,0.0017,0.017,10,True,4,5,0.8237832714865154,6.064390865703588e-07,-0.00035692172273218904,-0.010024017474595458,-4.585741134622431e-05
0.001,0.0017,0.017,10,False,6,0,1767.328693894117,6.00000087895766e-07,-0.14994925433072126,3.991637876633829e-06,-0.028155246510493608
0.001,0.0017,0.017,10,False,6,3,1735.2940008343837,6.000000682989499e-07,-0.15007256151984735,0.0001554384208519491,-0.027976824069472987
0.001,0.0017,0.017,10,True,6,7,1.2776971705513558,6.048477623674017e-07,-0.019868571491659485,-0.000329118144078313,-0.00010292679605702483
0.001,0.0017,0.017,10,True,7,8,0.9838664855759232,6.065277583625778e-07,0.0006766887719360879,-0.009985566403022806,0.00021885005021122787
0.001,0.0017,0.017,10,True,0,1,1.5123121749131647,6.048205553459878e-07,-0.02023467471886336,-0.00021799185906423496,0.00019446710091351028
0.001,0.0017,0.017,10,False,0,3,1566.5381781656229,6.000001249659513e-07,-0.14981659567573025,-0.0002034508850246819,0.02803626487992152
0.001,0.0017,0.017,10,False,0,6,1526.9787390558527,6.000001003869011e-07,-0.14986843400073765,-0.00018539037404099806,0.027683961121667534
0.001,0.0017,0.017,10,True,1,2,1.0711917767287078,6.065021157352402e-07,0.00037357813081842115,-0.01006931524325335,8.922134187246012e-05
0.001,0.0017,0.017,10,False,3,0,489.28176927862233,6.000001683755803e-07,-0.14954280500687972,-0.00019129809620980597,-0.015560461417737878
0.001,0.0017,0.017,10,True,3,4,1.3331942082422188,6.048728231636392e-07,-0.01953209339204747,-0.00035014993587091143,0.0002233427643285359
0.001,0.0017,0.017,10,False,3,6,516.749822883982,6.000000662180962e-07,-0.1500318400537696,-0.00014225004055955985,-0.015734342734968675
0.001,0.0017,0.017,10,True,4,5,0.8237832714865154,6.064390865703588e-07,-0.00035692172273218904,-0.010024017474595458,-4.585741134622431e-05
0.001,0.0017,0.017,10,False,6,0,1767.328693894117,6.00000087895766e-07,-0.14994925433072126,3.991637876633829e-06,-0.028155246510493608
0.001,0.0017,0.017,10,False,6,3,1735.2940008343837,6.000000682989499e-07,-0.15007256151984735,0.0001554384208519491,-0.027976824069472987
0.001,0.0017,0.017,10,True,6,7,1.2776971705513558,6.048477623674017e-07,-0.019868571491659485,-0.000329118144078313,-0.00010292679605702483
0.001,0.0017,0.017,10,True,7,8,0.9838664855759232,6.065277583625778e-07,0.0006766887719360879,-0.009985566403022806,0.00021885005021122787
0.001,0.0017,0.017,10,True,0,1,1.5123121749131647,6.048205553459878e-07,-0.02023467471886336,-0.00021799185906423496,0.00019446710091351028
0.001,0.0017,0.017,10,False,0,3,1566.5381781656229,6.000001249659513e-07,-0.14981659567573025,-0.0002034508850246819,0.02803626487992152
0.001,0.0017,0.017,10,False,0,6,1526.9787390558527,6.000001003869011e-07,-0.14986843400073765,-0.00018539037404099806,0.027683961121667534
0.001,0.0017,0.017,10,True,1,2,1.0711917767287078,6.065021157352402e-07,0.00037357813081842115,-0.01006931524325335,8.922134187246012e-05
0.001,0.0017,0.017,10,False,3,0,489.28176927862233,6.000001683755803e-07,-0.14954280500687972,-0.00019129809620980597,-0.015560461417737878
0.001,0.0017,0.017,10,True,3,4,1.3331942082422188,6.048728231636392e-07,-0.01953209339204747,-0.00035014993587091143,0.0002233427643285359
0.001,0.0017,0.017,10,False,3,6,516.749822883982,6.000000662180962e-07,-0.1500318400537696,-0.00014225004055955985,-0.015734342734968675
0.001,0.0017,0.017,10,True,4,5,0.8237832714865154,6.064390865703588e-07,-0.00035692172273218904,-0.010024017474595458,-4.585741134622431e-05
0.001,0.0017,0.017,10,False,6,0,1767.328693894117,6.00000087895766e-07,-0.14994925433072126,3.991637876633829e-06,-0.028155246510493608
0.001,0.0017,0.017,10,False,6,3,1735.2940008343837,6.000000682989499e-07,-0.15007256151984735,0.0001554384208519491,-0.027976824069472987
0.001,0.0017,0.017,10,True,6,7,1.2776971705513558,6.048477623674017e-07,-0.019868571491659485,-0.000329118144078313,-0.00010292679605702483
0.001,0.0017,0.017,10,True,7,8,0.9838664855759232,6.065277583625778e-07,0.0006766887719360879,-0.009985566403022806,0.00021885005021122787
0.001,0.0017,0.017,10,True,0,1,1.5123121749131647,6.048205553459878e-07,-0.02023467471886336,-0.00021799185906423496,0.00019446710091351028
0.001,0.0017,0.017,10,False,0,3,1566.5381781656229,6.000001249659513e-07,-0.14981659567573025,-0.0002034508850246819,0.02803626487992152
0.001,0.0017,0.017,10,False,0,6,1526.9787390558527,6.000001003869011e-07,-0.14986843400073765,-0.00018539037404099806,0.027683961121667534
0.001,0.0017,0.017,10,True,1,2,1.0711917767287078,6.065021157352402e-07,0.00037357813081842115,-0.01006931524325335,8.922134187246012e-05
0.001,0.0017,0.017,10,False,3,0,489.28176927862233,6.000001683755803e-07,-0.14954280500687972,-0.00019129809620980597,-0.015560461417737878
0.001,0.0017,0.017,10,True,3,4,1.3331942082422188,6.048728231636392e-07,-0.01953209339204747,-0.00035014993587091143,0.0002233427643285359
0.001,0.0017,0.017,10,False,3,6,516.749822883982,6.000000662180962e-07,-0.1500318400537696,-0.00014225004055955985,-0.015734342734968675
0.001,0.0017,0.017,10,True,4,5,0.8237832714865154,6.064390865703588e-07,-0.00035692172273218904,-0.010024017474595458,-4.585741134622431e-05
0.001,0.0017,0.017,10,False,6,0,1767.328693894117,6.00000087895766e-07,-0.14994925433072126,3.991637876633829e-06,-0.028155246510493608
0.001,0.0017,0.017,10,False,6,3,1735.2940008343837,6.000000682989499e-07,-0.15007256151984735,0.0001554384208519491,-0.027976824069472987
0.001,0.0017,0.017,10,True,6,7,1.2776971705513558,6.048477623674017e-07,-0.019868571491659485,-0.000329118144078313,-0.00010292679605702483
0.001,0.0017,0.017,10,True,7,8,0.9838664855759232,6.065277583625778e-07,0.0006766887719360879,-0.009985566403022806,0.00021885005021122787
0.001,0.0017,0.017,10,True,0,1,1.5123121749131647,6.048205553459878e-07,-0.02023467471886336,-0.00021799185906423496,0.00019446710091351028
0.001,0.0017,0.017,10,False,0,3,1566.5381781656229,6.000001249659513e-07,-0.14981659567573025,-0.0002034508850246819,0.02803626487992152
0.001,0.0017,0.017,10,False,0,6,1526.9787390558527,6.000001003869011e-07,-0.14986843400073765,-0.00018539037404099806,0.027683961121667534
0.001,0.0017,0.017,10,True,1,2,1.0711917767287078,6.065021157352402e-07,0.00037357813081842115,-0.01006931524325335,8.922134187246012e-05
0.001,0.0017,0.017,10,False,3,0,489.28176927862233,6.000001683755803e-07,-0.14954280500687972,-0.00019129809620980597,-0.015560461417737878
0.001,0.0017,0.017,10,True,3,4,1.3331942082422188,6.048728231636392e-07,-0.01953209339204747,-0.00035014993587091143,0.0002233427643285359
0.001,0.0017,0.017,10,False,3,6,516.749822883982,6.000000662180962e-07,-0.1500318400537696,-0.00014225004055955985,-0.015734342734968675
0.001,0.0017,0.017,10,True,4,5,0.8237832714865154,6.064390865703588e-07,-0.00035692172273218904,-0.010024017474595458,-4.585741134622431e-05
0.001,0.0017,0.017,10,False,6,0,1767.328693894117,6.00000087895766e-07,-0.14994925433072126,3.991637876633829e-06,-0.028155246510493608
0.001,0.0017,0.017,10,False,6,3,1735.2940008343837,6.000000682989499e-07,-0.15007256151984735,0.0001554384208519491,-0.027976824069472987
0.001,0.0017,0.017,10,True,6,7,1.2776971705513558,6.048477623674017e-07,-0.019868571491659485,-0.000329118144078313,-0.00010292679605702483
0.001,0.0017,0.017,10,True,7,8,0.9838664855759232,6.065277583625778e-07,0.0006766887719360879,-0.009985566403022806,0.00021885005021122787
0.001,0.0017,0.017,10,True,0,1,1.5123121749131647,6.048205553459878e-07,-0.02023467471886336,-0.00021799185906423496,0.00019446710091351028
0.001,0.0017,0.017,10,False,0,3,1566.5381781656229,6.000001249659513e-07,-0.14981659567573025,-0.0002034508850246819,0.02803626487992152
0.001,0.0017,0.017,10,False,0,6,1526.9787390558527,6.000001003869011e-07,-0.14986843400073765,-0.00018539037404099806,0.027683961121667534
0.001,0.0017,0.017,10,True,1,2,1.0711917767287078,6.065021157352402e-07,0.00037357813081842115,-0.01006931524325335,8.922134187246012e-05
0.001,0.0017,0.017,10,False,3,0,489.28176927862233,6.000001683755803e-07,-0.14954280500687972,-0.00019129809620980597,-0.015560461417737878
0.001,0.0017,0.017,10,True,3,4,1.3331942082422188,6.048728231636392e-07,-0.01953209339204747,-0.00035014993587091143,0.0002233427643285359
0.001,0.0017,0.017,10,False,3,6,516.749822883982,6.000000662180962e-07,-0.1500318400537696,-0.00014225004055955985,-0.015734342734968675
0.001,0.0017,0.017,10,True,4,5,0.8237832714865154,6.064390865703588e-07,-0.00035692172273218904,-0.010024017474595458,-4.585741134622431e-05
0.001,0.0017,0.017,10,False,6,0,1767.328693894117,6.00000087895766e-07,-0.14994925433072126,3.991637876633829e-06,-0.028155246510493608
0.001,0.0017,0.017,10,False,6,3,1735.2940008343837,6.000000682989499e-07,-0.15007256151984735,0.0001554384208519491,-0.027976824069472987
0.001,0.0017,0.017,10,True,6,7,1.2776971705513558,6.048477623674017e-07,-0.019868571491659485,-0.000329118144078313,-0.00010292679605702483
0.001,0.0017,0.017,10,True,7,8,0.9838664855759232,6.065277583625778e-07,0.0006766887719360879,-0.009985566403022806,0.00021885005021122787
0.001,0.0017,0.017,10,True,0,1,1.5123121749131647,6.048205553459878e-07,-0.02023467471886336,-0.00021799185906423496,0.00019446710091351028
0.001,0.0017,0.017,10,False,0,3,1566.5381781656229,6.000001249659513e-07,-0.14981659567573025,-0.0002034508850246819,0.02803626487992152
0.001,0.0017,0.017,10,False,0,6,1526.9787390558527,6.000001003869011e-07,-0.14986843400073765,-0.00018539037404099806,0.027683961121667534
0.001,0.0017,0.017,10,True,1,2,1.0711917767287078,6.065021157352402e-07,0.00037357813081842115,-0.01006931524325335,8.922134187246012e-05
0.001,0.0017,0.017,10,False,3,0,489.28176927862233,6.000001683755803e-07,-0.14954280500687972,-0.00019129809620980597,-0.015560461417737878
0.001,0.0017,0.017,10,True,3,4,1.3331942082422188,6.048728231636392e-07,-0.01953209339204747,-0.00035014993587091143,0.0002233427643285359
0.001,0.0017,0.017,10,False,3,6,516.749822883982,6.000000662180962e-07,-0.1500318400537696,-0.00014225004055955985,-0.015734342734968675
0.001,0.0017,0.017,10,True,4,5,0.8237832714865154,6.064390865703588e-07,-0.00035692172273218904,-0.010024017474595458,-4.585741134622431e-05
0.001,0.0017,0.017,10,False,6,0,1767.328693894117,6.00000087895766e-07,-0.14994925433072126,3.991637876633829e-06,-0.028155246510493608
0.001,0.0017,0.017,10,False,6,3,1735.2940008343837,6.000000682989499e-07,-0.15007256151984735,0.0001554384208519491,-0.027976824069472987
0.001,0.0017,0.017,10,True,6,7,1.2776971705513558,6.048477623674017e-07,-0.019868571491659485,-0.000329118144078313,-0.00010292679605702483
0.001,0.0017,0.017,10,True,7,8,0.9838664855759232,6.065277583625778e-07,0.0006766887719360879,-0.009985566403022806,0.00021885005021122787
0.001,0.0017,0.017,10,True,0,1,1.5123121749131647,6.048205553459878e-07,-0.02023467471886336,-0.00021799185906423496,0.00019446710091351028
0.001,0.0017,0.017,10,False,0,3,1566.5381781656229,6.000001249659513e-07,-0.14981659567573025,-0.0002034508850246819,0.02803626487992152
0.001,0.0017,0.017,10,False,0,6,1526.9787390558527,6.000001003869011e-07,-0.14986843400073765,-0.00018539037404099806,0.027683961121667534
0.001,0.0017,0.017,10,True,1,2,1.0711917767287078,6.065021157352402e-07,0.00037357813081842115,-0.01006931524325335,8.922134187246012e-05
0.001,0.0017,0.017,10,False,3,0,489.28176927862233,6.000001683755803e-07,-0.14954280500687972,-0.00019129809620980597,-0.015560461417737878
0.001,0.0017,0.017,10,True,3,4,1.3331942082422188,6.048728231636392e-07,-0.01953209339204747,-0.00035014993587091143,0.0002233427643285359
0.001,0.0017,0.017,10,False,3,6,516.749822883982,6.000000662180962e-07,-0.1500318400537696,-0.00014225004055955985,-0.015734342734968675
0.001,0.0017,0.017,10,True,4,5,0.8237832714865154,6.064390865703588e-07,-0.00035692172273218904,-0.010024017474595458,-4.585741134622431e-05
0.001,0.0017,0.017,10,False,6,0,1767.328693894117,6.00000087895766e-07,-0.14994925433072126,3.991637876633829e-06,-0.028155246510493608
0.001,0.0017,0.017,10,False,6,3,1735.2940008343837,6.000000682989499e-07,-0.15007256151984735,0.0001554384208519491,-0.027976824069472987
0.001,0.0017,0.017,10,True,6,7,1.2776971705513558,6.048477623674017e-07,-0.019868571491659485,-0.000329118144078313,-0.00010292679605702483
0.001,0.0017,0.017,10,True,7,8,0.9838664855759232,6.065277583625778e-07,0.0006766887719360879,-0.009985566403022806,0.00021885005021122787
0.001,0.0017,0.017,10,True,0,1,1.5123121749131647,6.048205553459878e-07,-0.02023467471886336,-0.00021799185906423496,0.00019446710091351028
0.001,0.0017,0.017,10,False,0,3,1566.5381781656229,6.000001249659513e-07,-0.14981659567573025,-0.0002034508850246819,0.02803626487992152
0.001,0.0017,0.017,10,False,0,6,1526.9787390558527,6.000001003869011e-07,-0.14986843400073765,-0.00018539037404099806,0.027683961121667534
0.001,0.0017,0.017,10,True,1,2,1.0711917767287078,6.065021157352402e-07,0.00037357813081842115,-0.01006931524325335,8.922134187246012e-05
0.001,0.0017,0.017,10,False,3,0,489.28176927862233,6.000001683755803e-07,-0.14954280500687972,-0.00019129809620980597,-0.015560461417737878
0.001,0.0017,0.017,10,True,3,4,1.3331942082422188,6.048728231636392e-07,-0.01953209339204747,-0.00035014993587091143,0.0002233427643285359
0.001,0.0017,0.017,10,False,3,6,516.749822883982,6.000000662180962e-07,-0.1500318400537696,-0.00014225004055955985,-0.015734342734968675
0.001,0.0017,0.017,10,True,4,5,0.8237832714865154,6.064390865703588e-07,-0.00035692172273218904,-0.010024017474595458,-4.585741134622431e-05
0.001,0.0017,0.017,10,False,6,0,1767.328693894117,6.00000087895766e-07,-0.14994925433072126,3.991637876633829e-06,-0.028155246510493608
0.001,0.0017,0.017,10,False,6,3,1735.2940008343837,6.000000682989499e-07,-0.15007256151984735,0.0001554384208519491,-0.027976824069472987
0.001,0.0017,0.017,10,True,6,7,1.2776971705513558,6.048477623674017e-07,-0.019868571491659485,-0.000329118144078313,-0.00010292679605702483
0.001,0.0017,0.017,10,True,7,8,0.9838664855759232,6.065277583625778e-07,0.0006766887719360879,-0.009985566403022806,0.00021885005021122787
0.001,0.0017,0.017,10,True,0,1,1.5123121749131647,6.048205553459878e-07,-0.02023467471886336,-0.00021799185906423496,0.00019446710091351028
0.001,0.0017,0.017,10,False,0,3,1566.5381781656229,6.000001249659513e-07,-0.14981659567573025,-0.0002034508850246819,0.02803626487992152
0.001,0.0017,0.017,10,False,0,6,1526.9787390558527,6.000001003869011e-07,-0.14986843400073765,-0.00018539037404099806,0.027683961121667534
0.001,0.0017,0.017,10,True,1,2,1.0711917767287078,6.065021157352402e-07,0.00037357813081842115,-0.01006931524325335,8.922134187246012e-05
0.001,0.0017,0.017,10,False,3,0,489.28176927862233,6.000001683755803e-07,-0.14954280500687972,-0.00019129809620980597,-0.015560461417737878
0.001,0.0017,0.017,10,True,3,4,1.3331942082422188,6.048728231636392e-07,-0.01953209339204747,-0.00035014993587091143,0.0002233427643285359
0.001,0.0017,0.017,10,False,3,6,516.749822883982,6.000000662180962e-07,-0.1500318400537696,-0.00014225004055955985,-0.015734342734968675
0.001,0.0017,0.017,10,True,4,5,0.8237832714865154,6.064390865703588e-07,-0.00035692172273218904,-0.010024017474595458,-4.585741134622431e-05
0.001,0.0017,0.017,10,False,6,0,1767.328693894117,6.00000087895766e-07,-0.14994925433072126,3.991637876633829e-06,-0.028155246510493608
0.001,0.0017,0.017,10,False,6,3,1735.2940008343837,6.000000682989499e-07,-0.15007256151984735,0.0001554384208519491,-0.027976824069472987
0.001,0.0017,0.017,10,True,6,7,1.2776971705513558,6.048477623674017e-07,-0.019868571491659485,-0.000329118144078313,-0.00010292679605702483
0.001,0.0017,0.017,10,True,7,8,0.9838664855759232,6.065277583625778e-07,0.0006766887719360879,-0.009985566403022806,0.00021885005021122787
0.001,0.0017,0.017,10,True,0,1,1.328325926341909,6.048424428952774e-07,-0.019939486435311737,0.0001102446811725812,-0.0001020973642526438
0.001,0.0017,0.017,10,False,0,3,870.158428563673,6.000001776607388e-07,-0.1498405800443826,-0.00032494429939210814,-0.02206204869442789
0.001,0.0017,0.017,10,False,0,6,908.2003299876578,6.000001214201474e-07,-0.15004441032750762,0.00011751464017930368,-0.02258452896477444
0.001,0.0017,0.017,10,True,1,2,1.2915317287101844,6.064135452113704e-07,-0.000643196151820213,-0.009836512794596445,-0.0002650738074688314
0.001,0.0017,0.017,10,False,3,0,299.70306070287717,6.000001541944632e-07,-0.14990122660066238,0.00017037790098874993,0.0015923477048962822
0.001,0.0017,0.017,10,True,3,4,1.1740946975850073,6.048381716333167e-07,-0.019996287272852246,0.00021752732088878754,0.0002727869052332572
0.001,0.0017,0.017,10,False,3,6,288.379177793897,6.000000888535711e-07,-0.15030457685703827,0.00016385965764084158,0.001495949653543677
0.001,0.0017,0.017,10,True,4,5,1.345388398777126,6.064212363992416e-07,-0.0005838802682171853,-0.01029151340439341,0.0003297537204609789
0.001,0.0017,0.017,10,False,6,0,517.3512945524521,6.000001337887907e-07,-0.14992045036821774,0.00024095767772878979,-0.01454790097930913
0.001,0.0017,0.017,10,False,6,3,503.8546308867437,6.000000897737241e-07,-0.14997578779091844,-0.0003502096962926737,-0.014121818760319356
0.001,0.0017,0.017,10,True,6,7,0.9955380611382039,6.048322623383746e-07,-0.020075761119680312,0.00017000677268443848,-8.13813069965393e-06
0.001,0.0017,0.017,10,True,7,8,0.8119377706001737,6.064949492618158e-07,0.00023457588257216744,-0.010875240108909123,-0.00014317295018556633
0.001,0.0017,0.017,10,True,0,1,1.1185045236552966,6.048063032183329e-07,-0.020425562412819974,0.0003233549107198889,-0.0001085692264434719
0.001,0.0017,0.017,10,False,0,3,862.8893202324844,6.00000190659901e-07,-0.15005941748254775,6.94724687458741e-05,-0.0212347130593808
0.001,0.0017,0.017,10,False,0,6,901.8730685254153,6.000002676116285e-07,-0.1504439510384817,0.0003824279860829438,-0.021889854400582984
0.001,0.0017,0.017,10,True,1,2,1.1031692526024122,6.06462409072587e-07,-7.630822735280897e-05,-0.009895389029020067,-0.00025280986393643454
0.001,0.0017,0.017,10,False,3,0,324.62613258018615,6.000002411903623e-07,-0.1495636433986571,-0.00012855444369562803,0.0026750832215773294
0.001,0.0017,0.017,10,True,3,4,1.426478754562393,6.048287114742976e-07,-0.020123879032019454,-0.0002735662086263882,0.00020219323702742523
0.001,0.0017,0.017,10,False,3,6,307.1483463965021,6.00000127296292e-07,-0.1504288958469501,-2.1319858627260238e-05,0.002359134349722807
0.001,0.0017,0.017,10,True,4,5,1.6090292467057281,6.0645420022071e-07,-0.0001855609174323624,-0.010094996795570384,0.0002011461277318425
0.001,0.0017,0.017,10,False,6,0,448.6521503593418,6.000001992709868e-07,-0.1498692144093728,-0.00024014809258298393,-0.013843934933226647
0.001,0.0017,0.017,10,False,6,3,442.95573731288613,6.000001375399002e-07,-0.14976266700322804,-0.00041028633768985687,-0.01350474246387319
0.001,0.0017,0.017,10,True,6,7,1.0233957592258323,6.048286785216609e-07,-0.020124040279842787,-0.0001726689080248278,-2.8309420606357118e-06
0.001,0.0017,0.017,10,True,7,8,0.8692022984566407,6.064970382309618e-07,0.0002426271163116023,-0.011095157549186708,-0.00020909103706168598
0.001,0.0017,0.009,10,True,0,1,1.132433012106643,6.047131910763869e-07,-0.020346846569987722,-0.0006363906663926141,0.0003713360386722075
0.001,0.0017,0.009,10,False,0,3,5510.390787562517,6.000003346416289e-07,-0.1507447736666169,-0.0005897252536379744,0.10119569261588009
0.001,0.0017,0.009,10,False,0,6,5639.939184533831,6.000000920014331e-07,-0.15010670525588604,-4.2629106219155306e-05,0.10220255525691829
0.001,0.0017,0.009,10,True,1,2,1.9763804459879943,6.064059897302789e-07,0.0008851016693858801,-0.009047336796601066,0.0008968476070265257
0.001,0.0017,0.009,10,False,3,0,3385.5624511472697,6.000003400804702e-07,-0.1495879462089201,-0.0008686152445424263,-0.07058273585624446
0.001,0.0017,0.009,10,True,3,4,0.7813486787136119,6.04755512378104e-07,-0.019766392982562574,-0.0006655322651295531,-0.00010830092878233384
0.001,0.0017,0.009,10,False,3,6,3325.985906810165,6.000003591973314e-07,-0.14987217894599256,-0.0009202551328144471,-0.07008113272475992
0.001,0.0017,0.009,10,True,4,5,1.1431297092136652,6.063475026891571e-07,0.0001607891940316392,-0.009548792637269658,9.885139309795977e-05
0.001,0.0017,0.009,10,False,6,0,3536.5288088588777,6.00000097270039e-07,-0.15005332194754334,-0.00017745901473590573,-0.04725410886769283
0.001,0.0017,0.009,10,False,6,3,3576.4610468472915,6.00000295027203e-07,-0.150740846358293,0.00023870388992734787,-0.04775936769740804
0.001,0.0017,0.009,10,True,6,7,0.8558607947763033,6.047393705584124e-07,-0.01998573465006783,-0.00027782895119252306,0.0007442975199195973
0.001,0.0017,0.009,10,True,7,8,0.6307798347756881,6.063113219944945e-07,-0.0002836302540053739,-0.009772500955029996,0.0003619859624850657
0.001,0.0017,0.009,10,True,0,1,1.413274801897883,6.047314576940804e-07,-0.02009561922658821,-0.00043055834144789984,0.00022272325426168538
0.001,0.0017,0.009,10,False,0,3,6494.115741163347,6.000003455538352e-07,-0.15063481631715855,-0.000747857514963522,0.11277532293713464
0.001,0.0017,0.009,10,False,0,6,6671.814602496697,6.000001226785092e-07,-0.15005896818381176,0.00024079738967483234,0.11429251732568822
0.001,0.0017,0.009,10,True,1,2,2.117816987228769,6.063827872270291e-07,0.0006051114662773343,-0.009133393958022944,0.000869280821749102
0.001,0.0017,0.009,10,False,3,0,3748.6109376466497,6.000003075426247e-07,-0.14962164631334443,-0.0008165026232805913,-0.08092139633541694
0.001,0.0017,0.009,10,True,3,4,0.9777884217704456,6.047641394701504e-07,-0.019648018410740632,-0.0005830754671787226,4.131058860385917e-05
0.001,0.0017,0.009,10,False,3,6,3684.6550141569073,6.000004406933527e-07,-0.14980397832327497,-0.0010328822142697104,-0.08012326565450395
0.001,0.0017,0.009,10,True,4,5,1.1358558272490509,6.063543014400715e-07,0.00023991919702261622,-0.00957464639499824,4.643173068669353e-05
0.001,0.0017,0.009,10,False,6,0,3366.635532236778,6.000001648218315e-07,-0.15027743710102975,-0.0003918121012514478,-0.025271894929242984
0.001,0.0017,0.009,10,False,6,3,3386.8483458406845,6.000004551800994e-07,-0.15106604755355935,-0.00016406084998113544,-0.02599095863696423
0.001,0.0017,0.009,10,True,6,7,0.8044784703668547,6.047237925043645e-07,-0.020199525240112252,-0.000307341978509445,0.0007562920581339207
0.001,0.0017,0.009,10,True,7,8,0.6921855166345233,6.063254038038263e-07,-0.00011578576780621133,-0.009769221185691825,0.00021471881321732237
0.001,0.0017,0.009,10,True,0,1,1.413274801897883,6.047314576940804e-07,-0.02009561922658821,-0.00043055834144789984,0.00022272325426168538
0.001,0.0017,0.009,10,False,0,3,6494.115741163347,6.000003455538352e-07,-0.15063481631715855,-0.000747857514963522,0.11277532293713464
0.001,0.0017,0.009,10,False,0,6,6671.814602496697,6.000001226785092e-07,-0.15005896818381176,0.00024079738967483234,0.11429251732568822
0.001,0.0017,0.009,10,True,1,2,2.117816987228769,6.063827872270291e-07,0.0006051114662773343,-0.009133393958022944,0.000869280821749102
0.001,0.0017,0.009,10,False,3,0,3748.6109376466497,6.000003075426247e-07,-0.14962164631334443,-0.0008165026232805913,-0.08092139633541694
0.001,0.0017,0.009,10,True,3,4,0.9777884217704456,6.047641394701504e-07,-0.019648018410740632,-0.0005830754671787226,4.131058860385917e-05
0.001,0.0017,0.009,10,False,3,6,3684.6550141569073,6.000004406933527e-07,-0.14980397832327497,-0.0010328822142697104,-0.08012326565450395
0.001,0.0017,0.009,10,True,4,5,1.1358558272490509,6.063543014400715e-07,0.00023991919702261622,-0.00957464639499824,4.643173068669353e-05
0.001,0.0017,0.009,10,False,6,0,3366.635532236778,6.000001648218315e-07,-0.15027743710102975,-0.0003918121012514478,-0.025271894929242984
0.001,0.0017,0.009,10,False,6,3,3386.8483458406845,6.000004551800994e-07,-0.15106604755355935,-0.00016406084998113544,-0.02599095863696423
0.001,0.0017,0.009,10,True,6,7,0.8044784703668547,6.047237925043645e-07,-0.020199525240112252,-0.000307341978509445,0.0007562920581339207
0.001,0.0017,0.009,10,True,7,8,0.6921855166345233,6.063254038038263e-07,-0.00011578576780621133,-0.009769221185691825,0.00021471881321732237
0.001,0.0017,0.009,10,True,0,1,1.413274801897883,6.047314576940804e-07,-0.02009561922658821,-0.00043055834144789984,0.00022272325426168538
0.001,0.0017,0.009,10,False,0,3,6494.115741163347,6.000003455538352e-07,-0.15063481631715855,-0.000747857514963522,0.11277532293713464
0.001,0.0017,0.009,10,False,0,6,6671.814602496697,6.000001226785092e-07,-0.15005896818381176,0.00024079738967483234,0.11429251732568822
0.001,0.0017,0.009,10,True,1,2,2.117816987228769,6.063827872270291e-07,0.0006051114662773343,-0.009133393958022944,0.000869280821749102
0.001,0.0017,0.009,10,False,3,0,3748.6109376466497,6.000003075426247e-07,-0.14962164631334443,-0.0008165026232805913,-0.08092139633541694
0.001,0.0017,0.009,10,True,3,4,0.9777884217704456,6.047641394701504e-07,-0.019648018410740632,-0.0005830754671787226,4.131058860385917e-05
