calib_id,sigma_range,sigma_encoder,window_size,est_cj_x,est_cj_y,cj_x,cj_y,cov_00,cov_01,cov_10,cov_11,movement_low,movement_high,n_outer,n_inner,n_limbs
0,0.001,0.0009,10,-3.589484983711989e-06,2.342570232688815e-06,-0.01,0.01,2.2413567918560045e-07,1.2650172096747862e-07,1.2650172096747862e-07,3.237162062953753e-07,-1.5707963267948966,1.5707963267948966,2,5,5
1,0.001,0.0009,10,-2.82529455086458e-06,5.087270982417706e-07,-0.01,0.01,1.9013582697539746e-07,-1.425257109519654e-07,-1.425257109519654e-07,4.590776138153908e-07,-1.5707963267948966,1.5707963267948966,2,5,5
2,0.001,0.0009,10,-3.4097145289616923e-06,4.0958526651525447e-07,-0.01,0.01,1.402463154340344e-07,-4.7377726374209205e-08,-4.7377726374209205e-08,4.4980965702686783e-07,-1.5707963267948966,1.5707963267948966,2,5,5
3,0.001,0.0009,10,-5.456100304361513e-06,2.9333501350933204e-06,-0.01,0.01,1.7833433187089164e-07,1.247358704639416e-07,1.247358704639416e-07,4.5178234104437246e-07,-1.5707963267948966,1.5707963267948966,2,5,5
0,0.001,0.0009,10,-3.520732313389934e-06,2.2171758298201193e-06,-0.01,0.01,1.923584104256225e-07,8.12313971200424e-08,8.12313971200424e-08,2.966205059656945e-07,-1.5707963267948966,1.5707963267948966,2,5,5
1,0.001,0.0009,10,-3.168642538716401e-06,8.013372593858545e-07,-0.01,0.01,1.9143556221548764e-07,-1.2692111085630296e-07,-1.2692111085630296e-07,4.0627364309522374e-07,-1.5707963267948966,1.5707963267948966,2,5,5
2,0.001,0.0009,10,-3.5326161969293673e-06,5.170792091607244e-07,-0.01,0.01,1.4373523643094127e-07,-5.34300586424591e-08,-5.34300586424591e-08,4.351160958584314e-07,-1.5707963267948966,1.5707963267948966,2,5,5
3,0.001,0.0009,10,-4.8056795777212955e-06,2.5559262927025533e-06,-0.01,0.01,1.616267875156827e-07,5.7311777186421664e-08,5.7311777186421664e-08,3.4140466735004194e-07,-1.5707963267948966,1.5707963267948966,2,5,5
0,0.001,0.0009,10,-4.0671777113187e-06,2.679847398309765e-06,-0.01,0.01,1.8950317029523691e-07,1.1770314997271811e-07,1.1770314997271811e-07,3.8685379525702103e-07,-1.5707963267948966,1.5707963267948966,2,5,5
1,0.001,0.0009,10,-3.2221286140086044e-06,4.0312368944396577e-07,-0.01,0.01,1.8514901726815726e-07,-1.4222217247341892e-07,-1.4222217247341892e-07,4.796549365271093e-07,-1.5707963267948966,1.5707963267948966,2,5,5
2,0.001,0.0009,10,-3.4879320565895907e-06,5.152475200312398e-07,-0.01,0.01,1.4374018789839796e-07,-4.1188833769687896e-08,-4.1188833769687896e-08,4.0661074349024796e-07,-1.5707963267948966,1.5707963267948966,2,5,5
3,0.001,0.0009,10,-4.507144925684604e-06,2.4491161925215146e-06,-0.01,0.01,1.5740198618305906e-07,4.9826354680708425e-08,4.9826354680708425e-08,3.450735686352253e-07,-1.5707963267948966,1.5707963267948966,2,5,5
0,0.001,0.0009,10,-4.600812038566925e-06,2.7435677603532854e-06,-0.01,0.01,2.6066848722960457e-07,2.4533744292075476e-07,2.4533744292075476e-07,5.530569570520747e-07,-1.5707963267948966,1.5707963267948966,2,5,5
1,0.001,0.0009,10,-4.11161886583204e-06,-2.8530196067464783e-07,-0.01,0.01,1.5147279169629415e-07,-1.1273709682131416e-07,-1.1273709682131416e-07,5.855146566246502e-07,-1.5707963267948966,1.5707963267948966,2,5,5
2,0.001,0.0009,10,-3.239881513043203e-06,1.4105448457610517e-06,-0.01,0.01,1.5660516366316007e-07,-1.500710186224262e-08,-1.500710186224262e-08,3.0666827142688746e-07,-1.5707963267948966,1.5707963267948966,2,5,5
3,0.001,0.0009,10,-4.74005956986948e-06,1.7024087426462952e-06,-0.01,0.01,1.3792109043493934e-07,1.9409836018388037e-08,1.9409836018388037e-08,4.1907983504108925e-07,-1.5707963267948966,1.5707963267948966,2,5,5
0,0.001,0.0009,10,-5.154476486500245e-06,2.2849017280859567e-06,-0.01,0.01,2.8220758714609716e-07,2.7054712785904626e-07,2.7054712785904626e-07,5.716523081421569e-07,-1.5707963267948966,1.5707963267948966,2,5,5
1,0.001,0.0009,10,-3.7766090402178058e-06,2.0443782055431263e-08,-0.01,0.01,1.562699784915477e-07,-6.432551428107612e-08,-6.432551428107612e-08,3.813659705712749e-07,-1.5707963267948966,1.5707963267948966,2,5,5
2,0.001,0.0009,10,-3.50564643590374e-06,2.3491129297500408e-06,-0.01,0.01,1.5526700677290142e-07,1.7108948957283303e-08,1.7108948957283303e-08,3.131350912068432e-07,-1.5707963267948966,1.5707963267948966,2,5,5
3,0.001,0.0009,10,-3.982128898903881e-06,2.0562523321027963e-06,-0.01,0.01,1.549283632416476e-07,3.591028653655472e-09,3.591028653655472e-09,3.0896596500035133e-07,-1.5707963267948966,1.5707963267948966,2,5,5
