sigma_pos,sigma_theta,sigma_encoder,k,connected,limb_id,child_id,cost_per_obs,cov_trace,cj_x,cj_y,cj_theta,movement_name
0.001,0.0017,0.0009,15,True,4,5,2.1638784117745766,4.0284854363205794e-07,-0.01934986798374387,0.00010354152244418926,0.0006456791915542526,-90 to 90 deg
0.001,0.0017,0.0009,15,True,0,1,2.7774711285085085,4.028328909327208e-07,-0.019710402485968156,-0.00047564505874691203,-0.0012375883199647881,-90 to 90 deg
0.001,0.0017,0.0009,15,False,0,2,14096.056686783488,4.000000826178778e-07,-0.15007888352516943,-0.00045504261191538404,0.01260684989642755,-90 to 90 deg
0.001,0.0017,0.0009,15,False,0,4,14219.244897994477,4.0000007953153525e-07,-0.1499438805244721,-0.00034975256788237794,0.013365578535342208,-90 to 90 deg
0.001,0.0017,0.0009,15,False,2,0,20537.54149235476,4.000000811631243e-07,-0.14997933596220978,0.00045107218062771386,0.08329885701824717,-90 to 90 deg
0.001,0.0017,0.0009,15,True,2,3,2.8596933863137988,4.0284234359028906e-07,-0.01949176743445505,9.910089832635402e-05,0.00020224846664994363,-90 to 90 deg
0.001,0.0017,0.0009,15,False,2,4,20456.305505231714,4.0000006237199225e-07,-0.15000340832362347,0.0002094053675746872,0.08266262777255905,-90 to 90 deg
0.001,0.0017,0.0009,15,False,4,0,20372.536558446278,4.0000008474363465e-07,-0.15030693886595609,0.0002548011483176229,0.5233877350298247,-90 to 90 deg
0.001,0.0017,0.0009,15,False,4,2,20316.2225996761,4.0000005991882946e-07,-0.15000659674494798,-0.0001672639678648104,0.5219927595263009,-90 to 90 deg
0.001,0.0017,0.0009,15,True,4,5,2.4479141936922106,4.028371764554125e-07,-0.019610860254655416,2.065591477271353e-05,-0.0014778551757762964,-90 to 90 deg
0.001,0.0017,0.0009,15,True,0,1,2.304819806860186,4.02829297027637e-07,-0.01979175399669296,-0.0001322723389321842,0.0011462632950417734,-90 to 90 deg
0.001,0.0017,0.0009,15,False,0,2,30067.706636726154,4.000000758254733e-07,-0.1499272113842221,0.0004959733985054601,-0.3511728573981619,-90 to 90 deg
0.001,0.0017,0.0009,15,False,0,4,30496.465443050056,4.0000004194378573e-07,-0.1497846617555937,-0.00014210734154770165,-0.35318551674263143,-90 to 90 deg
0.001,0.0017,0.0009,15,False,2,0,48037.01287653731,4.0000009635626927e-07,-0.1501957955956919,-0.0005878182762797189,-0.13307578433283415,-90 to 90 deg
0.001,0.0017,0.0009,15,True,2,3,2.0209596278555946,4.027949688522448e-07,-0.020583632950712645,2.621712134270014e-05,-0.0006579076741974409,-90 to 90 deg
0.001,0.0017,0.0009,15,False,2,4,47918.53300903696,4.0000007562264284e-07,-0.14982636665046697,-0.0004557462288556842,-0.13372876142328022,-90 to 90 deg
0.001,0.0017,0.0009,15,False,4,0,31269.748576303515,4.0000003610390395e-07,-0.15005567717198423,0.00016047994905894747,-0.4542401068701945,-90 to 90 deg
0.001,0.0017,0.0009,15,False,4,2,31160.626529686924,4.00000110904142e-07,-0.15017691875558098,0.0006590801616673739,-0.4528804606521011,-90 to 90 deg
0.001,0.0017,0.0009,15,True,4,5,2.5631569174707516,4.0283374424593066e-07,-0.01968969325091583,-5.2206210389731517e-05,0.001535016597078639,-90 to 90 deg
0.001,0.0017,0.0009,15,False,3,5,48946.889916477565,4.000044946345865e-07,-0.14912634114599244,-0.0020587353755871134,0.07518724530986376,-90 to 90 deg
0.001,0.0017,0.0009,15,False,5,3,39703.15430831619,4.000051214047736e-07,-0.1483605104930279,0.0011041385058746008,0.101837200829347,-90 to 90 deg
0.001,0.0017,0.0009,15,True,0,1,2.5710838648247107,4.0280543435919057e-07,-0.020343185039002426,0.0005342493049607986,-0.0008212697724799482,-90 to 90 deg
0.001,0.0017,0.0009,15,False,0,2,51860.110718325006,4.000000548972326e-07,-0.15021424557956603,-4.174944241779663e-05,-0.04958367867561982,-90 to 90 deg
0.001,0.0017,0.0009,15,False,0,4,52749.72277764119,4.0000007777067213e-07,-0.14995486822003018,0.0005390712598925663,-0.05032786283598582,-90 to 90 deg
0.001,0.0017,0.0009,15,False,2,0,18592.75868124982,4.000000680007671e-07,-0.149713891502263,-0.00022450379341728096,-0.12340536066990143,-90 to 90 deg
0.001,0.0017,0.0009,15,True,2,3,1.9607287672777514,4.02818696040936e-07,-0.020036076071796766,9.048812398644498e-05,7.421546529114372e-05,-90 to 90 deg
0.001,0.0017,0.0009,15,False,2,4,18601.729890620183,4.000000577964293e-07,-0.1499398248327984,0.0003954452733084277,-0.12200934238753422,-90 to 90 deg
0.001,0.0017,0.0009,15,False,4,0,23171.22358361644,4.0000007940016246e-07,-0.15002388073806663,-0.0005500796237276842,0.07658492594564499,-90 to 90 deg
0.001,0.0017,0.0009,15,False,4,2,23103.77966161489,4.000000964003336e-07,-0.15012162299281195,-0.0006280873697868079,0.07872513281589029,-90 to 90 deg
0.001,0.0017,0.0009,15,True,4,5,1.7127867808459896,4.027964376178351e-07,-0.02055093188207782,-0.00047431343418623907,-0.0009730466044622244,-90 to 90 deg
0.001,0.0017,0.0009,15,False,1,3,38888.01333102275,4.0001055699095057e-07,-0.14639661712910645,0.004387252365693363,0.03297944738938176,-90 to 90 deg
0.001,0.0017,0.0009,15,False,3,1,52052.124423127156,4.000142361549033e-07,-0.14330121500252604,-0.0029025637189302894,0.3423478460467138,-90 to 90 deg
0.001,0.0017,0.0009,15,False,2,5,1275.5363938349433,4.0281580422799663e-07,-0.020134432780285642,-0.0017826746618350576,-0.015094772460301553,-90 to 90 deg
0.001,0.0017,0.0009,15,False,4,3,1255.3799585397444,4.0279841496784494e-07,-0.020553032144118452,0.0024976995671186506,0.013339534635077435,-90 to 90 deg
0.001,0.0017,0.0009,15,True,0,1,2.3418000259514624,4.0282950061413346e-07,-0.01979157945056247,-0.0010536670078827427,0.0007232263428102951,-90 to 90 deg
0.001,0.0017,0.0009,15,False,0,2,21749.430516581982,4.000000576119906e-07,-0.1498407082357365,-0.00038907130990151477,-0.2536861160291134,-90 to 90 deg
0.001,0.0017,0.0009,15,False,0,4,21620.908133772245,4.0000013665304795e-07,-0.14956413986476097,-0.0006074340528139745,-0.25170535265824817,-90 to 90 deg
0.001,0.0017,0.0009,15,False,2,0,34065.50060951707,4.000000641268274e-07,-0.1504204328339655,0.00020507858555225808,0.3888475568110453,-90 to 90 deg
0.001,0.0017,0.0009,15,True,2,3,3.1972127885821933,4.028394946459202e-07,-0.019557428484703057,0.0002871801377721085,-0.001677665971146813,-90 to 90 deg
0.001,0.0017,0.0009,15,False,2,4,34469.886278988815,4.000000778269213e-07,-0.14962094442499158,-0.00010473327654720118,0.39098339972002033,-90 to 90 deg
0.001,0.0017,0.0009,15,False,4,0,51982.7390969329,4.0000016930145126e-07,-0.15043678222118334,0.0007609239654582709,-0.08958588056260315,-90 to 90 deg
0.001,0.0017,0.0009,15,False,4,2,52491.338808121494,4.0000008594087623e-07,-0.15021990919619105,0.0003983580791152527,-0.08943079746239462,-90 to 90 deg
0.001,0.0017,0.0009,15,True,4,5,2.7444082341168228,4.028088947174048e-07,-0.020262910087922203,0.00039767309517427804,0.00010274931484303774,-90 to 90 deg
0.001,0.0017,0.0009,15,True,0,1,2.319066557255726,4.0280596296031705e-07,-0.02033307900001197,0.0009225268316663177,-0.0010341548440538897,-90 to 90 deg
0.001,0.0017,0.0009,15,False,0,2,19945.449921476997,4.000000752121555e-07,-0.15044222502812898,0.00015492956565120453,-0.4026574616124344,-90 to 90 deg
0.001,0.0017,0.0009,15,False,0,4,19962.753194888668,4.0000005827331004e-07,-0.15002475110389418,0.00025121280627326544,-0.4024465096124486,-90 to 90 deg
0.001,0.0017,0.0009,15,False,2,0,17778.74034984452,4.000000806114405e-07,-0.14954406337535409,0.0002157637934836451,0.2635304617996159,-90 to 90 deg
0.001,0.0017,0.0009,15,True,2,3,1.9495435901459648,4.0281901768198046e-07,-0.020029825668177435,0.0005568087794194702,0.0014883319920163847,-90 to 90 deg
0.001,0.0017,0.0009,15,False,2,4,17613.184509096496,4.0000007454460183e-07,-0.14979956790772195,0.0004247056521932966,0.2634819469352524,-90 to 90 deg
0.001,0.0017,0.0009,15,False,4,0,6635.602876520996,4.000000589517637e-07,-0.1497971645876483,-0.00016419383869593074,0.017843724761592156,-90 to 90 deg
0.001,0.0017,0.0009,15,False,4,2,6578.749842630073,4.000000710335574e-07,-0.15031588997351403,-0.0003131908047200554,0.017584257486606674,-90 to 90 deg
0.001,0.0017,0.0009,15,True,4,5,3.238122942054383,4.0281554083067e-07,-0.020109118927012493,0.00027994069139865426,0.00033866248493979713,-90 to 90 deg
0.001,0.0017,0.0009,15,False,5,3,9237.898077025513,4.000443248404833e-07,-0.14384501715876305,-0.014641572860498487,0.15436379417109747,-90 to 90 deg
0.001,0.0017,0.0009,15,False,3,5,39436.54209606974,4.000291795760858e-07,-0.14602193905507632,0.012219071135589359,-0.1125729066529652,-90 to 90 deg
0.001,0.0017,0.0009,15,False,2,5,780.7974721701939,4.02823477957723e-07,-0.020062625807935313,0.0056822808676836025,0.0300811913885846,-90 to 90 deg
0.001,0.0017,0.0009,15,False,4,3,761.6326650056727,4.0281073425729855e-07,-0.020333821934382823,-0.005117173339562643,-0.031044825101925803,-90 to 90 deg
0.001,0.0017,0.0009,15,True,0,1,1.9258560522821984,4.0280217046354033e-07,-0.0204181634578425,0.0005038297830194334,0.0007883972545212623,-90 to 90 deg
0.001,0.0017,0.0009,15,False,0,2,44035.194960852416,4.000000447565073e-07,-0.14991699552290288,-1.433584618654842e-05,-0.3085585606070417,-90 to 90 deg
0.001,0.0017,0.0009,15,False,0,4,44027.57948713817,4.0000004933209414e-07,-0.1502787178230341,0.00016915072977967386,-0.3079953521068745,-90 to 90 deg
0.001,0.0017,0.0009,15,False,2,0,28390.769455564172,4.0000006744810056e-07,-0.14961470924564005,-7.195991245916008e-05,-0.01916499287626552,-90 to 90 deg
0.001,0.0017,0.0009,15,True,2,3,3.218875889884413,4.028071518923116e-07,-0.020303437980853968,7.887289853888082e-05,-0.0008314830217635144,-90 to 90 deg
0.001,0.0017,0.0009,15,False,2,4,28391.895731008404,4.000000468461233e-07,-0.15000365668150048,2.773675376287704e-05,-0.020317535311895157,-90 to 90 deg
0.001,0.0017,0.0009,15,False,4,0,19410.312113293014,4.0000005480848847e-07,-0.1496423055850964,-0.00011710710147142283,-0.1446045100658356,-90 to 90 deg
0.001,0.0017,0.0009,15,False,4,2,19471.99082827205,4.000000475569868e-07,-0.14992775169395706,1.237999826123923e-05,-0.14632025741253601,-90 to 90 deg
0.001,0.0017,0.0009,15,True,4,5,2.458747042152665,4.0282119998680637e-07,-0.019978346968701384,0.00012950261410713635,-0.0013612907212379058,-90 to 90 deg
0.001,0.0017,0.0009,15,True,0,1,1.9470638701567209,4.0285119294826966e-07,-0.019289323172548816,0.0003747623494064898,0.0011364637974723916,Child only
0.001,0.0017,0.0009,15,False,0,2,7924.6320178692995,4.0000006016946735e-07,-0.14972163208625866,-1.9420350289497875e-05,0.15124343043218078,Child only
0.001,0.0017,0.0009,15,False,0,4,7951.582560892165,4.0000011657414e-07,-0.14937759501072254,0.0002958528171728213,0.15009542579789695,Child only
0.001,0.0017,0.0009,15,False,2,0,29191.91838379392,4.0000006348239495e-07,-0.15030971524148992,-5.775380790699563e-05,-0.33360993444653114,Child only
0.001,0.0017,0.0009,15,True,2,3,2.179910645985517,4.0281242001769625e-07,-0.020181702326938937,-0.0005133177027890394,0.0009566225527545145,Child only
0.001,0.0017,0.0009,15,False,2,4,29186.87862690965,4.0000008079336e-07,-0.149613262578217,-0.0002096254857570517,-0.3337077979793737,Child only
0.001,0.0017,0.0009,15,False,4,0,4232.585969547374,4.000001242786658e-07,-0.1506876705322005,-0.00022754909068920578,0.08279086328565442,Child only
0.001,0.0017,0.0009,15,False,4,2,4417.72911911622,4.0000007950125446e-07,-0.15037801216177754,-0.0002056013529266989,0.08384101934583778,Child only
0.001,0.0017,0.0009,15,True,4,5,2.451469698112044,4.028000659620183e-07,-0.020466687349263508,-0.00031660737885804834,-7.243294876370817e-05,Child only
0.001,0.0017,0.0009,15,False,0,5,686.2528515924184,4.0282988065531165e-07,-0.0198237166415742,-0.002876061826274774,-0.019212567282661047,Child only
0.001,0.0017,0.0009,15,False,1,5,47869.96116745212,4.0000378875534413e-07,-0.1507294011849324,-0.0033590989505588795,0.29308383391501774,Child only
0.001,0.0017,0.0009,15,False,4,1,662.6780320322378,4.028271163756177e-07,-0.019888144424529183,0.003000187446377626,0.018199888126069468,Child only
0.001,0.0017,0.0009,15,False,5,1,12288.049262464747,4.000036991877989e-07,-0.14944496441336885,0.0033059102228805283,0.16126656341333828,Child only
0.001,0.0017,0.0009,15,False,0,3,84.00557417047318,4.028186735216647e-07,-0.020041992247517366,0.0009101042320238083,0.005231904908579682,Child only
0.001,0.0017,0.0009,15,False,1,3,25151.145616204933,4.000003941628399e-07,-0.15041730397178607,0.0007883487002477099,0.466020889598798,Child only
0.001,0.0017,0.0009,15,False,2,1,83.62640980773571,4.0280759627345734e-07,-0.020295025738727174,-0.0004164736834576888,-0.006501318307741547,Child only
0.001,0.0017,0.0009,15,False,2,5,69.8286751628739,4.027889023777017e-07,-0.02072811258652069,-0.0005508597411057867,-0.005533023796198775,Child only
0.001,0.0017,0.0009,15,False,3,1,31481.11711651971,4.000004000528475e-07,-0.1494854312883831,-0.000754251414088168,0.3666832142226614,Child only
0.001,0.0017,0.0009,15,False,3,5,31627.541741388217,4.0000044168215194e-07,-0.14994004725494486,-0.0010011639582618874,0.3676515115919171,Child only
0.001,0.0017,0.0009,15,False,4,3,63.62243503241273,4.027994906262041e-07,-0.02048237610704035,0.0006309285281820933,0.004028117881538112,Child only
0.001,0.0017,0.0009,15,False,5,3,24168.71707018646,4.00000434814583e-07,-0.149493020079826,0.0008393721713225721,0.0031118468666261863,Child only
0.001,0.0017,0.0009,15,True,0,1,2.5914739135023566,4.0283049941378637e-07,-0.019763990450616928,1.5528808937368204e-06,-0.0008167692752271633,Child only
0.001,0.0017,0.0009,15,False,0,2,0.8643413940531833,4.000000781991253e-07,-0.150088417883376,-0.0005005999690906836,0.0006171430543003971,Child only
0.001,0.0017,0.0009,15,False,0,4,0.9681413958082827,4.0000007336419456e-07,-0.1504235854040944,0.0001920174496312253,0.0003190053745475355,Child only
0.001,0.0017,0.0009,15,False,2,0,1.0797326383583499,4.0000007824414205e-07,-0.14991097452585025,0.0005007825974338586,-0.0003271401975414789,Child only
0.001,0.0017,0.0009,15,True,2,3,2.925328460132641,4.0281593353957467e-07,-0.02009972589699162,0.00012512076311899787,-0.0024782765151600303,Child only
0.001,0.0017,0.0009,15,False,2,4,0.9938924815340597,4.000001344539322e-07,-0.15033448909760513,0.000692748633333201,-0.00018136426280874956,Child only
0.001,0.0017,0.0009,15,False,4,0,1.131367135964954,4.000000734425554e-07,-0.1495759122988994,-0.00019222623164488246,-0.000106808729020025,Child only
0.001,0.0017,0.0009,15,False,4,2,0.8318199035838744,4.000001344979217e-07,-0.14966502353206054,-0.0006927181598051363,0.0003371048787582693,Child only
0.001,0.0017,0.0009,15,True,4,5,2.7465715102215467,4.0282425778662424e-07,-0.019908562462205844,-0.0002774667529523089,0.0005995151950443351,Child only
0.001,0.0017,0.0009,15,False,0,5,2.705639371653448,4.028025068226376e-07,-0.020411778342872815,0.0005910346329038881,0.001413774962938169,Child only
0.001,0.0017,0.0009,15,False,1,5,25278.025102368203,4.000001024793791e-07,-0.1505600724143738,-0.00017740901867363627,0.47547810494161663,Child only
0.001,0.0017,0.0009,15,False,4,1,2.2503412650405648,4.028490096983479e-07,-0.01933907560966123,-0.0002471577069534156,-0.0011033982393913349,Child only
0.001,0.0017,0.0009,15,False,5,1,30215.183372275285,4.0000015552744447e-07,-0.14934052138018336,-0.0005027962234718499,-0.18038659519672304,Child only
0.001,0.0017,0.0009,15,False,0,3,3.326279358587376,4.028287738138978e-07,-0.01980417942011769,0.00016181711355169634,0.0007874767565935899,Child only
0.001,0.0017,0.0009,15,False,1,3,40172.42244901365,4.0000005903282246e-07,-0.1497433802179798,-0.00012655471606018166,0.3477279946048145,Child only
0.001,0.0017,0.0009,15,False,2,1,2.726784725073338,4.028263027657558e-07,-0.019860379846462516,-4.5550983335501136e-05,-0.0009141372946072126,Child only
0.001,0.0017,0.0009,15,False,2,5,1.8146152037806158,4.028116720009783e-07,-0.020198634480951383,0.00047087003774308505,0.0008874120188596266,Child only
0.001,0.0017,0.0009,15,False,3,1,30564.302569411422,4.00000062869124e-07,-0.14977586864066098,-0.00023750675660718723,-0.33822724698764506,Child only
0.001,0.0017,0.0009,15,False,3,5,30034.065845618992,4.000001266478417e-07,-0.14964309832733255,0.0003434251035279227,-0.3364257046409487,Child only
0.001,0.0017,0.0009,15,False,4,3,2.637121138237888,4.028504548949647e-07,-0.01930596308715899,-0.00025707255579219786,0.0006675871081847611,Child only
0.001,0.0017,0.0009,15,False,5,3,25589.043200580647,4.000001932500309e-07,-0.1495185673715028,-0.0006660531963093293,-0.11198349076965582,Child only
0.001,0.0017,0.0009,15,True,0,1,2.172629253432032,4.028207743504535e-07,-0.019987980985269105,2.4680680512457767e-05,-0.00022395351902466533,Child only
0.001,0.0017,0.0009,15,False,0,2,1.276559224704946,4.0000012313755593e-07,-0.149501270448231,-0.0003124183472453412,-0.000867800950126066,Child only
0.001,0.0017,0.0009,15,False,0,4,1.0437853470651972,4.000000712268611e-07,-0.14990984711721161,0.0003539331998744524,6.215544738778124e-05,Child only
0.001,0.0017,0.0009,15,False,2,0,1.2160545747745173,4.000001232354683e-07,-0.15049970588293946,0.00031186969894117603,0.0009211332143770329,Child only
0.001,0.0017,0.0009,15,True,2,3,2.687918611879665,4.028241926926784e-07,-0.019910854810319508,0.0005534958691229198,0.001517617899718195,Child only
0.001,0.0017,0.0009,15,False,2,4,1.353094768894897,4.000001661308541e-07,-0.15041023358826006,0.000665793568944675,0.0009651305441260793,Child only
0.001,0.0017,0.0009,15,False,4,0,1.0665971976197963,4.0000007119851914e-07,-0.150090055122534,-0.0003536994598346485,-0.00017648809162349664,Child only
0.001,0.0017,0.0009,15,False,4,2,1.5367029614450662,4.000001660249706e-07,-0.1495903177310626,-0.0006656195220433855,-0.0010624471675165813,Child only
0.001,0.0017,0.0009,15,True,4,5,2.474935690812673,4.0282257903342947e-07,-0.01994742863271815,-0.0004025176178152913,-0.0010084386491218443,Child only
0.001,0.0017,0.0009,15,False,0,5,2.747902135594717,4.0282725695181226e-07,-0.01983959763039612,-0.00046159059552631674,-0.001493122267977163,Child only
0.001,0.0017,0.0009,15,False,1,5,49743.25532757476,4.000000493027778e-07,-0.1498601145721523,-0.0001764158725285082,0.2347105775595955,Child only
0.001,0.0017,0.0009,15,False,4,1,1.4639271616745324,4.028183880328782e-07,-0.020043594528001772,-0.0004408426591480248,0.00040011399945072965,Child only
0.001,0.0017,0.0009,15,False,5,1,24043.459757488174,4.0000006161153925e-07,-0.1499277675471024,0.0003534940258610826,-0.4999442708653911,Child only
0.001,0.0017,0.0009,15,False,0,3,2.379016092795426,4.0284578914373864e-07,-0.019413344635272934,-0.0002911540225487902,-0.0007819819024195295,Child only
0.001,0.0017,0.0009,15,False,1,3,40979.6422204002,4.0000004743071556e-07,-0.14976205146354643,3.397089569784196e-05,0.4729548903595342,Child only
0.001,0.0017,0.0009,15,False,2,1,2.3082189842323397,4.02789785441489e-07,-0.02070606780244669,0.0005856465655312797,0.0014470602807314652,Child only
0.001,0.0017,0.0009,15,False,2,5,2.7120047673174104,4.02806369375875e-07,-0.020321328177665982,0.0004220113736046815,0.0015713686617644688,Child only
0.001,0.0017,0.0009,15,False,3,1,26652.403638237305,4.000000747107597e-07,-0.15047364761862778,9.7955169031935e-05,-0.0231369524948053,Child only
0.001,0.0017,0.0009,15,False,3,5,26591.89893375508,4.000000414578247e-07,-0.15004346214022452,-0.00012145187879180902,-0.02301265635903409,Child only
0.001,0.0017,0.0009,15,False,4,3,2.620384997147268,4.0282841438938425e-07,-0.019813619990832074,-0.0006078349630044187,-0.0012518358164231764,Child only
0.001,0.0017,0.0009,15,False,5,3,23621.2938418356,4.000000401798934e-07,-0.15007234361416702,-5.6160192516889696e-05,-0.5206625798710767,Child only
0.001,0.0017,0.0009,15,True,0,1,2.5287121217529154,4.0283341713347923e-07,-0.019698518023404124,0.0005539182160698604,-0.0017567748491914524,Child only
0.001,0.0017,0.0009,15,False,0,2,1.5584199889033534,4.0000023311712727e-07,-0.14946454224172517,0.0008479858701677543,-0.0009579635701233125,Child only
0.001,0.0017,0.0009,15,False,0,4,1.338045154562625,4.000000802786994e-07,-0.1501853042899761,0.0002904227530845528,-0.00023938084281364643,Child only
0.001,0.0017,0.0009,15,False,2,0,1.7755555503063785,4.0000023312892e-07,-0.15053453728447333,-0.0008486112823510395,0.0010554447272380098,Child only
0.001,0.0017,0.0009,15,True,2,3,3.161140818751662,4.028096788046534e-07,-0.02024443642746855,1.1869756466342999e-05,0.000739404698420426,Child only
0.001,0.0017,0.0009,15,False,2,4,1.3099427978941778,4.000001845072763e-07,-0.15072002245401764,-0.0005579128179761664,0.0009373473128993433,Child only
0.001,0.0017,0.0009,15,False,4,0,1.2926145633406398,4.000000802814566e-07,-0.14981407108285325,-0.00029005395497708604,-0.00017768604809173655,Child only
0.001,0.0017,0.0009,15,False,4,2,1.3387400282700679,4.0000018442671467e-07,-0.14927950506582777,0.0005568355638879258,-0.0010143662157858203,Child only
0.001,0.0017,0.0009,15,True,4,5,2.211246036274388,4.0283920572088084e-07,-0.019564933286886823,0.0005589607751161724,3.94910223781128e-05,Child only
0.001,0.0017,0.0009,15,False,0,5,1.9347520504968003,4.028347591782536e-07,-0.019667538522399053,0.000438520761960984,0.0010477264363173869,Child only
0.001,0.0017,0.0009,15,False,1,5,29580.04962338423,4.000000370476149e-07,-0.14992147377392845,0.00014191099295235502,-0.037085325530914995,Child only
0.001,0.0017,0.0009,15,False,4,1,2.882579043966879,4.0282928718578304e-07,-0.019792310366681744,0.00030206675063295714,-0.001349511870139139,Child only
0.001,0.0017,0.0009,15,False,5,1,19753.65002442027,4.00000045980652e-07,-0.1502850813069358,-5.215024684578049e-05,0.16237091002186443,Child only
0.001,0.0017,0.0009,15,False,0,3,2.454209616811332,4.0283587509183234e-07,-0.019645432428255213,0.0011641650044169497,-0.0022954897933666002,Child only
0.001,0.0017,0.0009,15,False,1,3,19178.178702573983,4.0000003805966396e-07,-0.1496800982798518,8.487474889601557e-05,-0.09726727545521445,Child only
0.001,0.0017,0.0009,15,False,2,1,1.8416890489434037,4.028282788757107e-07,-0.019815075838112924,-1.1488103910437196e-05,-4.779566747622331e-05,Child only
0.001,0.0017,0.0009,15,False,2,5,2.2004663032374987,4.0281673130714405e-07,-0.020082273809983592,-0.0005418070785184067,0.00020494167639731477,Child only
0.001,0.0017,0.0009,15,False,3,1,39048.860533720144,4.000000316224159e-07,-0.15022161468149103,-0.0001373251962057183,0.1977490002446039,Child only
0.001,0.0017,0.0009,15,False,3,5,39149.028736681365,4.000001905017951e-07,-0.15056605114952143,-0.0007174542886091359,0.19800174796046996,Child only
0.001,0.0017,0.0009,15,False,4,3,3.099525094136474,4.028491140397855e-07,-0.01934037010596739,0.0010224372939683873,-0.00247296846446266,Child only
0.001,0.0017,0.0009,15,False,5,3,10849.287756999402,4.000001577853498e-07,-0.14975686190622037,0.0007515108479207196,0.2721127708927104,Child only
0.001,0.0017,0.0009,15,True,0,1,2.4093783935728568,4.028085571606395e-07,-0.020270739840145966,0.0004107532594254944,-0.001464462189837653,Child only
0.001,0.0017,0.0009,15,False,0,2,1.0033397162769822,4.0000003363012125e-07,-0.15010686282014216,0.00015188737770284382,-0.0009277070852055051,Child only
0.001,0.0017,0.0009,15,False,0,4,1.0718991570523497,4.0000004836416725e-07,-0.15025133958597842,-0.00016474162607709418,-0.0008776152479168027,Child only
0.001,0.0017,0.0009,15,False,2,0,0.7670019039461285,4.0000003361487646e-07,-0.14989293754571834,-0.00015142199471680922,0.0008955230527746652,Child only
0.001,0.0017,0.0009,15,True,2,3,3.3313645154845966,4.0283915646738614e-07,-0.01956504880342608,0.00011389632426034207,0.00012149978621737413,Child only
0.001,0.0017,0.0009,15,False,2,4,0.6945748619293965,4.0000004528297866e-07,-0.1501447254615688,-0.0003164401378569333,-0.00026706963568208134,Child only
0.001,0.0017,0.0009,15,False,4,0,1.217175856888052,4.000000483855558e-07,-0.14974830654355692,0.00016462050402486425,0.0004177945201281576,Child only
0.001,0.0017,0.0009,15,False,4,2,1.0467839174966458,4.000000452559572e-07,-0.14985461553985782,0.0003158618082322234,-0.0007948900149307126,Child only
0.001,0.0017,0.0009,15,True,4,5,2.452473554985965,4.028335078973274e-07,-0.01969555204862583,-0.00034535741695687476,-0.0006765647801322144,Child only
0.001,0.0017,0.0009,15,False,0,5,3.0515184261433603,4.0281466670562803e-07,-0.020129022457897668,8.541854339797935e-05,-0.0006053205772743849,Child only
0.001,0.0017,0.0009,15,False,1,5,38829.32430451039,4.0000020400887514e-07,-0.14998321513247234,-0.0009412543853085297,-0.2589984053326698,Child only
0.001,0.0017,0.0009,15,False,4,1,2.900578763937885,4.02820554718258e-07,-0.019993957661369383,0.0005477958117574614,-0.0012082407492366885,Child only
0.001,0.0017,0.0009,15,False,5,1,27895.87260105206,4.0000019715121355e-07,-0.14997345417282973,0.0009171965409111687,-0.34291012282489397,Child only
0.001,0.0017,0.0009,15,False,0,3,2.550074640179181,4.0281845893963384e-07,-0.02004194159508016,-5.336339016499693e-05,0.0012487400869491702,Child only
0.001,0.0017,0.0009,15,False,1,3,27855.575153892274,4.000000743983933e-07,-0.14986143121689371,-0.0003718799290443655,-0.3550841280704243,Child only
0.001,0.0017,0.0009,15,False,2,1,2.080423353759551,4.028177139126351e-07,-0.020059033466306907,0.00040501160270127185,0.0003723929927654813,Child only
0.001,0.0017,0.0009,15,False,2,5,2.006067621289537,4.028426577829519e-07,-0.019484640398867065,0.00022161765806096232,0.0010815510801181793,Child only
0.001,0.0017,0.0009,15,False,3,1,57114.297935587754,4.0000008448159124e-07,-0.1503554163084564,0.0003103032632807184,0.21848886634301962,Child only
0.001,0.0017,0.0009,15,False,3,5,56904.86213018725,4.0000003944047266e-07,-0.14984803510416184,0.00021711672463522316,0.21919803354519346,Child only
0.001,0.0017,0.0009,15,False,4,3,2.1760407064644123,4.0284134679028517e-07,-0.019515055775798495,-0.0002688815471467044,0.001825305987669499,Child only
0.001,0.0017,0.0009,15,False,5,3,36169.20341827149,4.000000348662574e-07,-0.15010811494660528,-0.0001703128773722579,-0.27844215268508676,Child only
0.001,0.0017,0.0009,15,True,0,1,2.4158890222911586,4.0281985590564785e-07,-0.020011403000067273,-0.0006432179505084354,0.0017354186338740698,Child only
0.001,0.0017,0.0009,15,False,0,2,1.058944564057185,4.000000550286375e-07,-0.15017210026949288,-0.00010628549071207925,-0.00032987302048046065,Child only
0.001,0.0017,0.0009,15,False,0,4,1.3558271679818725,4.000001072417208e-07,-0.15000632747987686,-0.0004393939517614974,0.00014639136645868832,Child only
0.001,0.0017,0.0009,15,False,2,0,1.193950920053548,4.0000005500653853e-07,-0.1498282954688364,0.00010625419222187682,0.0005352143165286148,Child only
0.001,0.0017,0.0009,15,True,2,3,1.5140467219432006,4.028325372575499e-07,-0.019717672503358926,-0.00039691017396683296,-0.000828000797838978,Child only
0.001,0.0017,0.0009,15,False,2,4,0.7680880109724356,4.0000005535631264e-07,-0.14983508156424438,-0.00033253512616662225,0.0007058372148593615,Child only
0.001,0.0017,0.0009,15,False,4,0,1.6390438856609992,4.000001072075175e-07,-0.14999407045275995,0.00043914809931168533,0.00023199447110884642,Child only
